;file_name;node;best_kingdom;kingdom_consensus_score;best_phylum;phylum_consensus_score;best_class;class_consensus_score;best_order;order_consensus_score;best_family;family_consensus_score;best_genus;genus_consensus_score;best_species;species_consensus_score
274;Central_Gulf_of_California_239;Sea birds;Animalia;1.0;Chordata;1.0;Aves;0.995;Pelecaniformes, Charadriiformes, Suliformes;0.225;Phalacrocoracidae, Fregatidae, Sulidae, Pelecanidae;0.225;Phalacrocorax, Fregata, Sula, Pelecanus;0.2125;Multiple species;0.2
275;Central_Gulf_of_California_239;Sea mammals;Animalia;1.0;Chordata;1.0;Mammalia;0.995;Cetacea, Carnivora;0.225;Delphinidae, Phocidae, Balaenopteridae;0.225;Tursiops, Zalophus, Balaenoptera;0.2125;Multiple species;0.2
276;Central_Gulf_of_California_239;Serranidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9450000000000001;Serranidae;1.0;Epinephelus;0.225;Epinephelus labriformis;0.2125
277;Central_Gulf_of_California_239;Sharks / Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.7375;Carcharhiniformes, Rajiformes, Squatiniformes;0.225;Sphyrnidae, Dasyatidae, Squatinidae;0.225;Sphyrna, Hypanus, Squatina;0.2125;Multiple species;0.1875
278;Central_Gulf_of_California_239;Shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.975;Decapoda;0.9625;Penaeidae;0.6375;;0.0;;0.0
279;Central_Gulf_of_California_239;Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.5;Ommastrephidae;0.225;Dosidicus;0.225;Dosidicus gigas;0.225
280;Central_Gulf_of_California_239;Stomatopods;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.7375;Stomatopoda;0.75;;0.0;Squilla;0.1;Squilla empusa;0.1
281;Central_Gulf_of_California_239;Zooplankton;Animalia;0.725;Arthropoda;0.2125;Copepoda;0.2;Calanoida;0.1875;Calanidae;0.175;Calanus;0.2;Calanus finmarchicus;0.175
282;Denmark_Faroe_Islands_46;Baleen whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Balaenopteridae;0.2375;Balaenoptera;0.2375;;0.0
283;Denmark_Faroe_Islands_46;Benthos;Animalia;0.95;Mixed (Arthropoda, Echinodermata, Mollusca, etc.);0.2125;;0.0;;0.0;;0.0;;0.0;;0.0
284;Denmark_Faroe_Islands_46;Blue Whiting;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.9975;Gadidae;0.995;Micromesistius;0.995;Micromesistius poutassou;0.7375
285;Denmark_Faroe_Islands_46;Cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.9975;Gadidae;0.9975;Gadus;0.9975;Gadus morhua;0.75
286;Denmark_Faroe_Islands_46;Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0
287;Denmark_Faroe_Islands_46;Greenland Halibut;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.9975;Pleuronectidae;0.95;Reinhardtius;0.9875;Reinhardtius hippoglossoides;0.7375
288;Denmark_Faroe_Islands_46;Haddock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.9975;Gadidae;0.9975;Melanogrammus;0.9975;Melanogrammus aeglefinus;0.75
289;Denmark_Faroe_Islands_46;Herring;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.995;Clupeidae;0.995;Clupea;0.9975;Clupea harengus;0.74
290;Denmark_Faroe_Islands_46;Lrg. Zooplankton;Animalia;1.0;Arthropoda;0.95;Copepoda;0.25;Calanoida;0.475;Calanidae;0.4625;Calanus;0.475;Calanus finmarchicus;0.4625
291;Denmark_Faroe_Islands_46;Mackerel;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Scombriformes;0.975;Scombridae;0.995;Scomber;0.995;Scomber scombrus;0.74
292;Denmark_Faroe_Islands_46;Nekton;Animalia;1.0;Chordata;0.9625;Actinopterygii;0.7124999999999999;Gadiformes;0.475;Gadidae;0.4625;Gadus;0.4625;Gadus morhua;0.4375
293;Denmark_Faroe_Islands_46;Other deep water;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Gadiformes;0.4625;Macrouridae;0.4625;Coryphaenoides;0.225;Coryphaenoides rupestris;0.2125
294;Denmark_Faroe_Islands_46;Other demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Gadiformes;0.42500000000000004;Gadidae;0.4;Gadus;0.35;Gadus morhua;0.275
295;Denmark_Faroe_Islands_46;Other pelagics;Animalia;0.95;Chordata;0.75;Actinopterygii;0.7;;0.0;;0.0;;0.0;;0.0
296;Denmark_Faroe_Islands_46;Phytoplankton;Eukaryota;0.5;Bacillariophyta;0.45;Prymnesiophyceae, Coscinodiscophyceae;0.225;Thalassiosirales;0.225;Thalassiosiraceae;0.225;Thalassiosira;0.2375;Phaeocystis pouchetii;0.2125
297;Denmark_Faroe_Islands_46;Redfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.9624999999999999;Scorpaenidae;0.4875;Sebastes;0.975;mentella;0.2
298;Denmark_Faroe_Islands_46;Saithe;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.9975;Gadidae;0.9975;Pollachius;0.995;Pollachius virens;0.745
299;Denmark_Faroe_Islands_46;Seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;;0.0;;0.0;;0.0;;0.0
300;Denmark_Faroe_Islands_46;Sm. Zooplankton;Animalia;1.0;Arthropoda;0.95;Copepoda;0.7125;Cyclopoida;0.44999999999999996;Oithonidae;0.4375;Oithona;0.475;Oithona similis;0.45
301;Denmark_Faroe_Islands_46;Toothed mammals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;;0.0;;0.0;;0.0
302;Eastern_Bering_Sea_183;Adult pollock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus chalcogrammus;0.75
303;Eastern_Bering_Sea_183;Baleen whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Balaenopteridae;0.2375;Balaenoptera;0.2375;Eschrichtius robustus;0.225
304;Eastern_Bering_Sea_183;Beaked whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.7375;Ziphiidae;0.97;Multiple;0.225;Berardius bairdii;0.2125
305;Eastern_Bering_Sea_183;Benth. Par. feeders;Animalia;0.975;Annelida;0.25;Polychaeta;0.2375;Canalipalpata;0.2;Cirratulidae;0.1875;Aphelochaeta;0.175;Aphelochaeta sp.;0.15
306;Eastern_Bering_Sea_183;Cephalopods;Animalia;1.0;Mollusca;0.9975;Cephalopoda;0.9875;Teuthida;0.225;Ommastrephidae;0.2125;Todarodes;0.2;Todarodes pacificus;0.1875
307;Eastern_Bering_Sea_183;Deepwater fish;Animalia;1.0;Chordata;0.9875;Actinopterygii;0.975;Gadiformes;0.4375;Macrouridae, Zoarcidae, Liparidae, Cottidae;0.23;Antimora;0.42500000000000004;rostrata;0.225
308;Eastern_Bering_Sea_183;Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;Detritus;0.0
309;Eastern_Bering_Sea_183;Epifauna;Animalia;0.975;Annelida;0.25;Polychaeta;0.2375;Phyllodocida;0.225;Nereididae;0.2125;Alitta;0.2;Alitta virens;0.1875
310;Eastern_Bering_Sea_183;Herb. Zoops;Animalia;1.0;Arthropoda;0.95;Copepoda;0.8825000000000001;Calanoida;0.6;Calanidae;0.4125;Calanus;0.4125;Calanus glacialis;0.225
311;Eastern_Bering_Sea_183;Infauna;Animalia;0.975;Annelida;0.25;Polychaeta;0.225;Capitellida;0.2125;Capitellidae;0.2;Capitella;0.1875;Capitella capitata;0.175
312;Eastern_Bering_Sea_183;Jellyfish;Animalia;1.0;Cnidaria;0.9975;Scyphozoa;0.6875;Semaeostomeae;0.3125;Ulmaridae;0.2;Aurelia;0.225;Aurelia aurita;0.2125
313;Eastern_Bering_Sea_183;Juvenile Pollock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus chalcogrammus;0.75
314;Eastern_Bering_Sea_183;Large Zoops;Animalia;1.0;Arthropoda;0.95;Malacostraca;0.475;Euphausiacea;0.4625;Euphausiidae;0.425;Thysanoessa;0.225;Thysanoessa raschii;0.225
315;Eastern_Bering_Sea_183;Large flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.9824999999999999;Pleuronectidae;0.72;Hippoglossus;0.475;stenolepis;0.25
316;Eastern_Bering_Sea_183;Other demersal fish;Animalia;1.0;Chordata;0.9875;Actinopterygii;0.975;Gadiformes, Pleuronectiformes, Scorpaeniformes;0.2375;Anoplopomatidae;0.2375;Anoplopoma;0.2375;Anoplopoma fimbria;0.225
317;Eastern_Bering_Sea_183;Pelagics;Animalia;1.0;Chordata;0.9875;Actinopterygii;0.975;Gadiformes, Clupeiformes, Salmoniformes;0.2375;Gadidae, Clupeidae, Osmeridae, Salmonidae, Hexagrammidae;0.2375;Theragra, Clupea, Mallotus, Oncorhynchus, Atka;0.23;Clupea pallasii;0.22
318;Eastern_Bering_Sea_183;Phytoplankton;Chromista;0.675;Bacillariophyta;0.4625;Coscinodiscophyceae;0.4;Thalassiosirales;0.4;Thalassiosiraceae;0.575;Thalassiosira;0.4625;Thalassiosira nordenskioeldii;0.4375
319;Eastern_Bering_Sea_183;Pisc. Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.2375;Alcidae;0.25;Uria;0.25;Uria lomvia;0.25
320;Eastern_Bering_Sea_183;Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.9850000000000001;Phocidae;0.9875;Phoca;0.2375;vitulina;0.2125
321;Eastern_Bering_Sea_183;Small flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.9824999999999999;Pleuronectidae;0.72;Limanda;0.475;aspera;0.25
322;Eastern_Bering_Sea_183;Sperm whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.7375;Physeteridae;0.9875;Physeter;0.9875;Physeter macrocephalus;0.7375
323;Eastern_Bering_Sea_183;Steller sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Eumetopias;1.0;Eumetopias jubatus;0.75
324;Eastern_Bering_Sea_183;Toothed whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Delphinidae;0.225;Orcinus;0.225;Orcinus orca;0.2375
325;Eastern_Bering_Sea_183;Walrus & bearded;Animalia;0.25;Chordata;0.25;Mammalia;0.25;Carnivora;0.25;Odobenidae, Phocidae;0.245;Odobenus, Erignathus;0.2375;rosmarus, barbatus;0.2375
326;Eastern_Bering_Sea_183;"Walrus &amp; bearded";Animalia;0.75;Chordata;0.75;Mammalia;0.75;Carnivora;0.725;Odobenidae;0.5;Odobenus;0.5;Odobenus rosmarus;0.5
327;Galapagos_Floreana_Rocky_Reef_48;Anemones;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.7375;Actiniaria;0.9325000000000001;;0.0;;0.0;;0.0
328;Galapagos_Floreana_Rocky_Reef_48;Asteroids;Animalia;1.0;Echinodermata;1.0;Asteroidea;1.0;Valvatida;0.225;Ophidiasteridae;0.2125;Heliaster;0.225;helianthus;0.2125
329;Galapagos_Floreana_Rocky_Reef_48;Bacalao;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Perciformes;0.7375;Serranidae;0.7375;Mycteroperca;0.4875;Mycteroperca olfax;0.25
330;Galapagos_Floreana_Rocky_Reef_48;Benthic algae;Plantae;0.55;Chlorophyta;0.2375;Ulvophyceae, Phaeophyceae, Florideophyceae;0.225;Ulvales, Fucales, Corallinales;0.2125;Ulvaceae, Fucaceae, Corallinaceae;0.2125;Ulva;0.225;Ulva lactuca;0.2
331;Galapagos_Floreana_Rocky_Reef_48;Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.225;Sulidae;0.4125;Sula;0.225;Sula nebouxii;0.2125
332;Galapagos_Floreana_Rocky_Reef_48;Carnivorous zooplankton;Animalia;1.0;Arthropoda;0.5;Copepoda;0.4875;Aphragmophora;0.30000000000000004;Sagittidae;0.25;Acanthocalanus;0.2;Acanthocalanus robustus;0.2
333;Galapagos_Floreana_Rocky_Reef_48;Chitons;Animalia;1.0;Mollusca;1.0;Polyplacophora;0.9875;Chitonida;0.15;Acanthopleuridae;0.15;Acanthopleura;0.2;Acanthopleura echinata;0.175
334;Galapagos_Floreana_Rocky_Reef_48;Detritivorous fish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Perciformes;0.6375;Acanthuridae;0.225;Kyphosus;0.225;Scarus ghobban;0.175
335;Galapagos_Floreana_Rocky_Reef_48;Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0
336;Galapagos_Floreana_Rocky_Reef_48;Eucidaris urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Cidaroida;0.5;Cidaridae;0.7375;Eucidaris;1.0;galapagensis;0.245
337;Galapagos_Floreana_Rocky_Reef_48;Filter + suspension feeders;Animalia;1.0;Mollusca;0.25;Bivalvia;0.2375;Multiple;0.175;Multiple;0.15;Multiple;0.125;Multiple;0.1
338;Galapagos_Floreana_Rocky_Reef_48;Herbivorous zooplankton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.475;Calanoida;0.4375;Calanidae;0.225;Calanus;0.38749999999999996;Calanus finmarchicus;0.2125
339;Galapagos_Floreana_Rocky_Reef_48;Hexaplex gastropod;Animalia;1.0;Mollusca;0.9975;Gastropoda;0.9875;Neogastropoda;0.8875;Muricidae;0.9625;Hexaplex;0.9625;Hexaplex radix;0.25
340;Galapagos_Floreana_Rocky_Reef_48;Large benthic invertebrate eaters;Animalia;1.0;Chordata;0.725;Actinopterygii;0.6875;Perciformes;0.4125;Epinephelidae;0.4;Scorpaena;0.2375;histrio;0.225
341;Galapagos_Floreana_Rocky_Reef_48;Lytechinus urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.925;Toxopneustidae;0.8625;Lytechinus;0.9875;Lytechinus semituberculatus;0.475
342;Galapagos_Floreana_Rocky_Reef_48;Marine iguana;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Squamata;1.0;Iguanidae;0.995;Amblyrhynchus;1.0;Amblyrhynchus cristatus;0.75
343;Galapagos_Floreana_Rocky_Reef_48;Microphytobenthos;Chromista;0.6;Bacillariophyta;0.4875;Bacillariophyceae;0.42500000000000004;Naviculales, Oscillatoriales, Chlorellales;0.2125;Naviculaceae, Oscillatoriaceae, Chlorellaceae;0.2125;Navicula, Oscillatoria, Chlorella;0.2;;0.0
344;Galapagos_Floreana_Rocky_Reef_48;Non-commercial reef predators;Animalia;1.0;Chordata;0.975;Actinopterygii;0.9625;Perciformes;0.4;Serranidae;0.425;Scorpaena;0.2375;mystes;0.225
345;Galapagos_Floreana_Rocky_Reef_48;Octopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;0.995;Octopoda;0.975;Octopodidae;0.4875;Octopus;0.6875;Octopus vulgaris;0.225
346;Galapagos_Floreana_Rocky_Reef_48;Omnivorous reef fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Labriformes;0.4375;Labridae;0.4825;Halichoeres;0.245;lucasanum;0.2375
347;Galapagos_Floreana_Rocky_Reef_48;Other commercial reef predators;Animalia;1.0;Chordata;0.975;Actinopterygii;0.9625;Perciformes;0.6375;Lutjanidae;0.4875;Lutjanus;0.475;peru;0.225
348;Galapagos_Floreana_Rocky_Reef_48;Other herbivorous fish;Animalia;0.975;Chordata;0.9624999999999999;Actinopterygii;0.9249999999999999;Perciformes;0.625;Acanthuridae;0.2375;Kyphosus;0.225;Kyphosus elegans;0.2
349;Galapagos_Floreana_Rocky_Reef_48;Other sea cucumbers;Animalia;1.0;Echinodermata;1.0;Holothuroidea;1.0;Aspidochirotida;0.2125;Holothuriidae;0.4125;Holothuria;0.38749999999999996;Holothuria atra;0.15
350;Galapagos_Floreana_Rocky_Reef_48;Other urchins;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.2375;Echinometridae;0.2375;Echinometra;0.2375;varians;0.2125
351;Galapagos_Floreana_Rocky_Reef_48;Parrotfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.6625;Scaridae;0.9325000000000001;Scarus;0.575;Scarus ghobban;0.2
352;Galapagos_Floreana_Rocky_Reef_48;Pelagic planktivores;Animalia;1.0;Chordata;0.975;Actinopterygii;0.9625;Clupeiformes;0.44999999999999996;Clupeidae;0.4375;Sardinops;0.4375;sagax;0.225
353;Galapagos_Floreana_Rocky_Reef_48;Pelagic predators;Animalia;1.0;Chordata;0.975;Actinopterygii;0.7375;Scombriformes;0.425;Scombridae;0.4875;Thunnus;0.4625;Thunnus albacares;0.45
354;Galapagos_Floreana_Rocky_Reef_48;Pepino sea cucumber;Animalia;1.0;Echinodermata;1.0;Holothuroidea;1.0;Holothuriida;0.4;Stichopodidae;0.475;Isostichopus;0.475;fuscus;0.25
355;Galapagos_Floreana_Rocky_Reef_48;Phytoplankton;Eukaryota;0.2375;Bacillariophyta, Dinophyta, Chlorophyta;0.225;Bacillariophyceae;0.25;Thalassiosirales;0.225;Thalassiosiraceae;0.225;Thalassiosira;0.3625;Thalassiosira pseudonana;0.2125
356;Galapagos_Floreana_Rocky_Reef_48;Planktivorous reef fish;Animalia;1.0;Chordata;0.975;Actinopterygii;0.935;Perciformes;0.825;Pomacentridae;0.875;Chromis;0.4625;atrilobata;0.23
357;Galapagos_Floreana_Rocky_Reef_48;Sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.9875;Otariidae;0.9875;Zalophus;0.975;Zalophus wollebaeki;0.4875
358;Galapagos_Floreana_Rocky_Reef_48;Sea turtles;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;0.9750000000000001;Chelonia;0.7125;Chelonia mydas;0.4625
359;Galapagos_Floreana_Rocky_Reef_48;Sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.9875;Carcharhiniformes;0.4375;Carcharhinidae;0.2;;0.0;;0.0
360;Galapagos_Floreana_Rocky_Reef_48;Shrimps and small crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9975;Decapoda;0.9875;;0.0;;0.0;;0.0
361;Galapagos_Floreana_Rocky_Reef_48;Slipper lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9975;Decapoda;0.9975;Scyllaridae;0.7;Scyllarides;0.6375;pacificus;0.2125
362;Galapagos_Floreana_Rocky_Reef_48;Small benthic invertebrate eaters;Animalia;1.0;Chordata;0.975;Actinopterygii;0.935;Perciformes;0.475;Labridae;0.4875;Halichoeres;0.2375;dispilus;0.225
363;Galapagos_Floreana_Rocky_Reef_48;Small crustaceans;Animalia;1.0;Arthropoda;1.0;Crustacea;0.25;Multiple;0.175;Multiple;0.15;Multiple;0.125;Multiple;0.1
364;Galapagos_Floreana_Rocky_Reef_48;Small gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Littorinimorpha;0.2;Calyptraeidae;0.1875;Tegula;0.175;Crepidula ustulatulina;0.1625
365;Galapagos_Floreana_Rocky_Reef_48;Spiny lobsters;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9975;Decapoda;0.9975;Palinuridae;0.975;Panulirus;0.9124999999999999;penicillatus;0.2125
366;Galapagos_Floreana_Rocky_Reef_48;Stony corals;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.75;Scleractinia;0.995;Poritidae;0.225;Porites;0.225;Porites lobata;0.175
367;Galapagos_Floreana_Rocky_Reef_48;Toothed cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Delphinidae;0.4125;Tursiops;0.375;Tursiops truncatus;0.2
368;Galapagos_Floreana_Rocky_Reef_48;Tripneustes urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.7125;Toxopneustidae;0.925;Tripneustes;0.97;Tripneustes depressus;0.675
369;Galapagos_Floreana_Rocky_Reef_48;Worms and ophioroids;Animalia;0.975;Annelida, Echinodermata;0.2375;Polychaeta, Ophiuroidea;0.2375;;0.0;;0.0;;0.0;;0.0
370;Grand_Banks_of_Newfoundland_105;Aplaice +35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.995;Pleuronectidae;0.9875;Hippoglossoides;0.975;Hippoglossoides platessoides;0.725
371;Grand_Banks_of_Newfoundland_105;Aplaice<=35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.995;Pleuronectidae;0.9875;Hippoglossoides;0.975;Hippoglossoides platessoides;0.725
372;Grand_Banks_of_Newfoundland_105;Arctic Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.7125;Gonatidae;0.95;Gonatus;0.97;Gonatus fabricii;0.7125
373;Grand_Banks_of_Newfoundland_105;Arctic cod;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Gadiformes;0.9975;Gadidae;0.9975;Boreogadus;0.7375;Boreogadus saida;0.7375
374;Grand_Banks_of_Newfoundland_105;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;;0.0;;0.0;;0.0;;0.0
375;Grand_Banks_of_Newfoundland_105;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;0.75;Osmeridae;0.9875;Mallotus;0.9875;Mallotus villosus;0.75
376;Grand_Banks_of_Newfoundland_105;Cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9625;;0.0;;0.0;;0.0
377;Grand_Banks_of_Newfoundland_105;"Cod  &lt;40 cm";Animalia;0.5;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.5;Gadidae;0.4875;Gadus;0.4875;Gadus morhua;0.475
378;Grand_Banks_of_Newfoundland_105;Cod  <40 cm;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Gadiformes;0.75;Gadidae;0.75;Gadus;0.75;Gadus morhua;0.7375
379;Grand_Banks_of_Newfoundland_105;Cod + 40cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus morhua;0.9875
380;Grand_Banks_of_Newfoundland_105;Cod <40 cm;Animalia;0.5;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.5;Gadidae;0.5;Gadus;0.5;morhua;0.25
381;Grand_Banks_of_Newfoundland_105;Detritus;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0
382;Grand_Banks_of_Newfoundland_105;Dogfish;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Squaliformes;1.0;Squalidae;1.0;Squalus;1.0;Squalus acanthias;0.7
383;Grand_Banks_of_Newfoundland_105;Ducks;Animalia;1.0;Chordata;0.9875;Aves;0.995;Anseriformes;0.98;Anatidae;0.9875;Anas;0.25;Anas platyrhynchos;0.225
384;Grand_Banks_of_Newfoundland_105;Echinoderms;Animalia;1.0;Echinodermata;1.0;;0.0;;0.0;;0.0;;0.0;;0.0
385;Grand_Banks_of_Newfoundland_105;G. Halibut +65cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.99;Pleuronectidae;0.95;Reinhardtius;0.7;Reinhardtius hippoglossoides;0.425
386;Grand_Banks_of_Newfoundland_105;G. Halibut Juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.99;Pleuronectidae;0.95;Reinhardtius;0.7;Reinhardtius hippoglossoides;0.425
387;Grand_Banks_of_Newfoundland_105;Greenland cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.9875;Gadidae;0.9875;Gadus;0.9875;Gadus ogac;0.6875
388;Grand_Banks_of_Newfoundland_105;Grey seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Phocidae;0.9875;Halichoerus;0.98;Halichoerus grypus;0.74
389;Grand_Banks_of_Newfoundland_105;Harp Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Phocidae;0.9875;Pagophilus;0.975;Pagophilus groenlandicus;0.7375
390;Grand_Banks_of_Newfoundland_105;Herring;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Clupeiformes;0.9975;Clupeidae;0.9975;Clupea;0.9875;Clupea harengus;0.7375
391;Grand_Banks_of_Newfoundland_105;Hooded Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Phocidae;0.9875;Cystophora;0.73;Cystophora cristata;0.49
392;Grand_Banks_of_Newfoundland_105;Juv. Dem. Pisc (- 40cm);Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Gadiformes;0.9624999999999999;Gadidae;0.9750000000000001;Gadus;0.7125;G. morhua;0.2375
393;Grand_Banks_of_Newfoundland_105;L. Dem. Pisc (+40 cm);Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Gadiformes;0.9750000000000001;Gadidae;0.9875;Gadus;0.75;G. morhua;0.2375
394;Grand_Banks_of_Newfoundland_105;L.Dem.Feeders (+ 30cm);Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Pleuronectiformes;0.5;Gadidae;0.4875;Melanogrammus;0.4875;aeglefinus;0.2375
395;Grand_Banks_of_Newfoundland_105;L.Zooplankton;Animalia;1.0;Arthropoda;0.9375;Copepoda;0.895;Calanoida;0.6125;Calanidae;0.35;Calanus;0.375;Calanus finmarchicus;0.2125
396;Grand_Banks_of_Newfoundland_105;Large Crabs  +95 cm;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9824999999999999;Decapoda;0.9824999999999999;Oregoniidae;0.25;Chionoecetes;0.475;Chionoecetes opilio;0.45
397;Grand_Banks_of_Newfoundland_105;Lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Nephropidae;0.9875;Homarus;1.0;Homarus americanus;0.7375
398;Grand_Banks_of_Newfoundland_105;Lumpfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.6875;Cyclopteridae;0.9750000000000001;Cyclopterus;0.9875;Cyclopterus lumpus;0.75
399;Grand_Banks_of_Newfoundland_105;O.Benthic Inver;Animalia;1.0;Echinodermata;0.4875;Ophiuroidea;0.25;Amphilepidida, Camarodonta, Decapoda;0.2125;Ophiuridae, Strongylocentrotidae, Hyidae, Pandalidae, Astartidae;0.2125;Ophiura, Strongylocentrotus, Hyas, Pandalus, Astarte;0.225;Mixed benthic invertebrate community;0.175
400;Grand_Banks_of_Newfoundland_105;O.S.Demersals;Animalia;1.0;Chordata;0.9875;Actinopterygii;0.9625;Gadiformes;0.4625;Gadidae;0.425;Gadus;0.2;Gadus morhua;0.175
401;Grand_Banks_of_Newfoundland_105;Phytoplankton;Chromista;0.65;Bacillariophyta;0.45;Bacillariophyceae;0.425;Thalassiosirales;0.36250000000000004;Thalassiosiraceae;0.35;Thalassiosira;0.4;Mixed phytoplankton community;0.175
402;Grand_Banks_of_Newfoundland_105;Piscivorous Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.45;Sulidae;0.4625;Morus;0.4625;Morus bassanus;0.4
