;file_name;node;kingdom_best_qwen;kingdom_best_qwen_score;phylum_best_qwen;phylum_best_qwen_score;class_best_qwen;class_best_qwen_score;order_best_qwen;order_best_qwen_score;family_best_qwen;family_best_qwen_score;genus_best_qwen;genus_best_qwen_score;species_best_qwen;species_best_qwen_score
288;Denmark_Faroe_Islands_46;Haddock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Melanogrammus;1.0;Melanogrammus aeglefinus;0.75
289;Denmark_Faroe_Islands_46;Herring;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Clupea;1.0;Clupea harengus;0.75
290;Denmark_Faroe_Islands_46;Lrg. Zooplankton;Animalia;0.75;Arthropoda;0.75;Copepoda;0.225;Calanoida;0.5;Calanidae;0.5;Calanus;0.5;Calanus finmarchicus;0.5
291;Denmark_Faroe_Islands_46;Mackerel;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Scomber;1.0;Scomber scombrus;0.75
292;Denmark_Faroe_Islands_46;Nekton;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Gadiformes;0.5;Gadidae;0.5;Gadus;0.5;Gadus morhua;0.5
293;Denmark_Faroe_Islands_46;Other deep water;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.5;Macrouridae;0.5;Coryphaenoides;0.25;Coryphaenoides rupestris;0.225
294;Denmark_Faroe_Islands_46;Other demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.4;Gadidae;0.4;Gadus;0.4;Gadus morhua;0.35
295;Denmark_Faroe_Islands_46;Other pelagics;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;;;;;;;;
296;Denmark_Faroe_Islands_46;Phytoplankton;Eukaryota;0.325;Haptophyta;0.25;Prymnesiophyceae;0.25;Phaeocystales;0.25;Phaeocystaceae;0.25;Phaeocystis;0.25;Phaeocystis pouchetii;0.25
297;Denmark_Faroe_Islands_46;Redfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;1.0;Sebastidae;0.4;Sebastes;1.0;Sebastes mentella;0.25
298;Denmark_Faroe_Islands_46;Saithe;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Pollachius;1.0;Pollachius virens;0.75
299;Denmark_Faroe_Islands_46;Seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;;;;;;;;
300;Denmark_Faroe_Islands_46;Sm. Zooplankton;Animalia;0.75;Arthropoda;0.75;Copepoda;0.75;Cyclopoida;0.45;Oithonidae;0.5;Oithona;0.5;Oithona similis;0.5
301;Denmark_Faroe_Islands_46;Toothed mammals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;;;;;;
302;Eastern_Bering_Sea_183;Adult pollock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus chalcogrammus;0.75
303;Eastern_Bering_Sea_183;Baleen whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Eschrichtiidae;0.25;Eschrichtius;0.25;Eschrichtius robustus;0.25
304;Eastern_Bering_Sea_183;Beaked whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Ziphiidae;1.0;Berardius;0.25;Berardius bairdii;0.25
305;Eastern_Bering_Sea_183;Benth. Par. feeders;Animalia;1.0;Annelida;0.25;Polychaeta;0.25;Canalipalpata;0.25;Cirratulidae;0.25;Aphelochaeta;0.25;Aphelochaeta sp.;0.2
306;Eastern_Bering_Sea_183;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.225;Ommastrephidae;0.225;Todarodes;0.225;Todarodes pacificus;0.225
307;Eastern_Bering_Sea_183;Deepwater fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Moridae;0.25;Antimora;0.25;Antimora microlepis;0.225
308;Eastern_Bering_Sea_183;Detritus;;;;;;;;;;;;;Detritus;0.025
309;Eastern_Bering_Sea_183;Epifauna;Animalia;1.0;Annelida;0.225;Polychaeta;0.225;Phyllodocida;0.225;Nereididae;0.225;Alitta;0.225;Alitta virens;0.175
310;Eastern_Bering_Sea_183;Herb. Zoops;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.5;Calanus;0.5;Calanus glacialis;0.2
311;Eastern_Bering_Sea_183;Infauna;Animalia;1.0;Annelida;0.25;Polychaeta;0.25;Capitellida;0.25;Capitellidae;0.25;Capitella;0.25;Capitella capitata;0.2
312;Eastern_Bering_Sea_183;Jellyfish;Animalia;1.0;Cnidaria;1.0;Scyphozoa;0.75;Semaeostomeae;0.4;Ulmaridae;0.2;Aurelia;0.225;Aurelia aurita;0.225
313;Eastern_Bering_Sea_183;Juvenile Pollock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus chalcogrammus;0.75
314;Eastern_Bering_Sea_183;Large Zoops;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.5;Euphausiacea;0.5;Euphausiidae;0.5;Thysanoessa;0.25;Thysanoessa raschii;0.2
315;Eastern_Bering_Sea_183;Large flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.6;Hippoglossus;0.5;Hippoglossus stenolepis;0.25
316;Eastern_Bering_Sea_183;Other demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.25;Gadidae;0.25;Anoplopoma;0.25;Anoplopoma fimbria;0.25
317;Eastern_Bering_Sea_183;Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.25;Clupeidae;0.25;Clupea;0.25;Clupea pallasii;0.25
318;Eastern_Bering_Sea_183;Phytoplankton;Chromista;0.75;Bacillariophyta;0.5;Coscinodiscophyceae;0.5;Thalassiosirales;0.5;Thalassiosiraceae;0.75;Thalassiosira;0.5;Thalassiosira nordenskioeldii;0.5
319;Eastern_Bering_Sea_183;Pisc. Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.225;Alcidae;0.25;Uria;0.25;Uria lomvia;0.25
320;Eastern_Bering_Sea_183;Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Phoca;0.25;vitulina;0.25
321;Eastern_Bering_Sea_183;Small flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.575;Limanda;0.5;Limanda aspera;0.25
322;Eastern_Bering_Sea_183;Sperm whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Physeteridae;1.0;Physeter;1.0;Physeter macrocephalus;0.75
323;Eastern_Bering_Sea_183;Steller sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Eumetopias;1.0;Eumetopias jubatus;0.75
324;Eastern_Bering_Sea_183;Toothed whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Delphinidae;0.25;Orcinus;0.25;Orcinus orca;0.25
325;Eastern_Bering_Sea_183;Walrus & bearded;Animalia;0.25;Chordata;0.25;Mammalia;0.25;Carnivora;0.25;Odobenidae, Phocidae;0.15;Odobenus, Erignathus;0.15;rosmarus, barbatus;0.15
326;Galapagos_Floreana_Rocky_Reef_48;Anemones;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.75;Actiniaria;1.0;;;;;;
327;Galapagos_Floreana_Rocky_Reef_48;Asteroids;Animalia;1.0;Echinodermata;1.0;Asteroidea;1.0;Forcipulatida;0.225;Heliasteridae;0.225;Heliaster;0.225;helianthus;0.175
328;Galapagos_Floreana_Rocky_Reef_48;Bacalao;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Serranidae;0.75;Mycteroperca;0.5;Mycteroperca olfax;0.25
329;Galapagos_Floreana_Rocky_Reef_48;Benthic algae;Plantae;0.0;Chlorophyta;0.25;Ulvophyceae;0.25;Ulotrichales;0.25;Ulvaceae;0.25;Ulva;0.25;Ulva lactuca;0.225
330;Galapagos_Floreana_Rocky_Reef_48;Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.225;Sulidae;0.5;Sula;0.25;Sula nebouxii;0.25
331;Galapagos_Floreana_Rocky_Reef_48;Carnivorous zooplankton;Animalia;1.0;Chaetognatha;0.45;Copepoda;0.45;Aphragmophora;0.45;Sagittidae;0.45;Sagitta;0.225;Sagitta sp.;0.175
332;Galapagos_Floreana_Rocky_Reef_48;Chitons;Animalia;1.0;Mollusca;1.0;Polyplacophora;1.0;Chitonida;0.25;Acanthopleuridae;0.225;Acanthopleura;0.225;Acanthopleura echinata;0.2
333;Galapagos_Floreana_Rocky_Reef_48;Detritivorous fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Kyphosidae;0.25;Kyphosus;0.25;Kyphosus elegans;0.225
334;Galapagos_Floreana_Rocky_Reef_48;Detritus;;;;;;;;;;;;;;
335;Galapagos_Floreana_Rocky_Reef_48;Eucidaris urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Cidaroida;0.5;Cidaridae;0.7;Eucidaris;1.0;Eucidaris thouarsii;0.225
336;Galapagos_Floreana_Rocky_Reef_48;Filter + suspension feeders;Animalia;1.0;Mollusca;0.225;Bivalvia;0.225;Multiple;0.15;Multiple;0.15;Multiple;0.125;Multiple;0.125
337;Galapagos_Floreana_Rocky_Reef_48;Herbivorous zooplankton;Animalia;1.0;Arthropoda;0.65;Copepoda;0.5;Calanoida;0.5;Calanidae;0.25;Calanus;0.5;Multiple;0.075
338;Galapagos_Floreana_Rocky_Reef_48;Hexaplex gastropod;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Neogastropoda;1.0;Muricidae;1.0;Hexaplex;1.0;Hexaplex radix;0.25
339;Galapagos_Floreana_Rocky_Reef_48;Large benthic invertebrate eaters;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.5;Epinephelidae;0.5;Scorpaena;0.225;histrio;0.2
340;Galapagos_Floreana_Rocky_Reef_48;Lytechinus urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;1.0;Toxopneustidae;0.8;Lytechinus;1.0;semituberculatus;0.25
341;Galapagos_Floreana_Rocky_Reef_48;Marine iguana;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Squamata;1.0;Iguanidae;1.0;Amblyrhynchus;1.0;Amblyrhynchus cristatus;0.75
342;Galapagos_Floreana_Rocky_Reef_48;Microphytobenthos;Chromista;0.75;Bacillariophyta;0.5;Bacillariophyceae;0.5;Naviculales;0.2;Naviculaceae;0.2;Navicula;0.2;;
343;Galapagos_Floreana_Rocky_Reef_48;Non-commercial reef predators;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.5;Serranidae;0.5;Scorpaena;0.25;Cephalopholis fulva;0.25
344;Galapagos_Floreana_Rocky_Reef_48;Octopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;1.0;Octopodidae;0.5;Octopus;0.75;Octopus vulgaris;0.2
345;Galapagos_Floreana_Rocky_Reef_48;Omnivorous reef fishes;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Labriformes;0.5;Labridae;0.5;Thalassoma;0.25;lucasanum;0.225
346;Galapagos_Floreana_Rocky_Reef_48;Other commercial reef predators;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.75;Lutjanidae;0.5;Lutjanus;0.5;Lutjanus argentiventris;0.25
347;Galapagos_Floreana_Rocky_Reef_48;Other herbivorous fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Kyphosidae;0.25;Kyphosus;0.25;Kyphosus elegans;0.2
348;Galapagos_Floreana_Rocky_Reef_48;Other sea cucumbers;Animalia;0.5;Echinodermata;0.5;Holothuroidea;0.5;Aspidochirotida;0.25;Holothuriidae;0.5;Holothuria;0.5;Holothuria atra;0.225
349;Galapagos_Floreana_Rocky_Reef_48;Other urchins;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Cidaroida;0.2;Cidaridae;0.25;Eucidaris;0.25;Eucidaris galapagensis;0.225
350;Galapagos_Floreana_Rocky_Reef_48;Parrotfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.75;Scaridae;1.0;Scarus;0.75;Scarus ghobban;0.2
351;Galapagos_Floreana_Rocky_Reef_48;Pelagic planktivores;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Clupeiformes;0.5;Clupeidae;0.5;Sardinops;0.5;Sardinops sagax;0.25
352;Galapagos_Floreana_Rocky_Reef_48;Pelagic predators;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Scombriformes;0.5;Scombridae;0.5;Thunnus;0.5;Thunnus albacares;0.5
353;Galapagos_Floreana_Rocky_Reef_48;Pepino sea cucumber;Animalia;0.75;Echinodermata;0.75;Holothuroidea;0.75;Holothuriida;0.45;Stichopodidae;0.5;Isostichopus;0.4;Isostichopus fuscus;0.25
354;Galapagos_Floreana_Rocky_Reef_48;Phytoplankton;Eukaryota;0.25;Ochrophyta;0.25;Bacillariophyceae;0.25;Thalassiosirales;0.25;Thalassiosiraceae;0.25;Thalassiosira;0.5;Thalassiosira pseudonana;0.2
355;Galapagos_Floreana_Rocky_Reef_48;Planktivorous reef fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Pomacentridae;1.0;Chromis;0.5;Chromis atrilobata;0.25
356;Galapagos_Floreana_Rocky_Reef_48;Sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Zalophus;1.0;Zalophus wollebaeki;0.5
357;Galapagos_Floreana_Rocky_Reef_48;Sea turtles;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;1.0;Chelonia;0.75;Chelonia mydas;0.5
358;Galapagos_Floreana_Rocky_Reef_48;Sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;0.5;Carcharhinidae;0.25;;;;
359;Galapagos_Floreana_Rocky_Reef_48;Shrimps and small crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;;;;;;
360;Galapagos_Floreana_Rocky_Reef_48;Slipper lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Scyllaridae;0.75;Scyllarides;0.75;pacificus;0.125
361;Galapagos_Floreana_Rocky_Reef_48;Small benthic invertebrate eaters;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.475;Labridae;0.5;Halichoeres;0.25;dispilus;0.2125
362;Galapagos_Floreana_Rocky_Reef_48;Small crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.25;Multiple;0.225;Multiple;0.225;Multiple;0.225;Multiple;0.225
363;Galapagos_Floreana_Rocky_Reef_48;Small gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Littorinimorpha;0.2;Tegulidae;0.225;Tegula;0.225;Tegula atra;0.2
364;Galapagos_Floreana_Rocky_Reef_48;Spiny lobsters;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;1.0;penicillatus;0.25
365;Galapagos_Floreana_Rocky_Reef_48;Stony corals;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.75;Scleractinia;1.0;Poritidae;0.25;Porites;0.25;Porites lobata;0.225
366;Galapagos_Floreana_Rocky_Reef_48;Toothed cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;0.5;Tursiops;0.5;Tursiops truncatus;0.25
367;Galapagos_Floreana_Rocky_Reef_48;Tripneustes urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.75;Toxopneustidae;1.0;Tripneustes;1.0;Tripneustes depressus;0.75
368;Galapagos_Floreana_Rocky_Reef_48;Worms and ophioroids;Animalia;1.0;Annelida, Echinodermata;0.225;Polychaeta, Ophiuroidea;0.225;;;;;;;;
369;Grand_Banks_of_Newfoundland_105;Aplaice +35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Hippoglossoides;1.0;Hippoglossoides platessoides;0.75
370;Grand_Banks_of_Newfoundland_105;Aplaice<=35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Hippoglossoides;1.0;Hippoglossoides platessoides;0.75
371;Grand_Banks_of_Newfoundland_105;Arctic Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.75;Gonatidae;1.0;Gonatus;0.875;Gonatus fabricii;0.5
372;Grand_Banks_of_Newfoundland_105;Arctic cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Boreogadus;0.75;Boreogadus saida;0.75
373;Grand_Banks_of_Newfoundland_105;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;;;;;;;;
374;Grand_Banks_of_Newfoundland_105;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;0.75;Osmeridae;1.0;Mallotus;1.0;Mallotus villosus;0.75
375;Grand_Banks_of_Newfoundland_105;Cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;;;;;;
376;Grand_Banks_of_Newfoundland_105;Cod  <40 cm;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Gadiformes;0.75;Gadidae;0.75;Gadus;0.75;Gadus morhua;0.75
377;Grand_Banks_of_Newfoundland_105;Cod + 40cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus morhua;1.0
378;Grand_Banks_of_Newfoundland_105;Cod <40 cm;Animalia;0.5;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.5;Gadidae;0.5;Gadus;0.5;morhua;0.2
379;Grand_Banks_of_Newfoundland_105;Detritus;;;;;;;;;;;;;;
380;Grand_Banks_of_Newfoundland_105;Dogfish;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Squaliformes;1.0;Squalidae;1.0;Squalus;1.0;Squalus acanthias;0.75
381;Grand_Banks_of_Newfoundland_105;Ducks;Animalia;1.0;Chordata;1.0;Aves;1.0;Anseriformes;1.0;Anatidae;1.0;Anas;0.25;Anas platyrhynchos;0.25
382;Grand_Banks_of_Newfoundland_105;Echinoderms;Animalia;1.0;Echinodermata;1.0;;;;;;;;;;
383;Grand_Banks_of_Newfoundland_105;G. Halibut +65cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Reinhardtius;0.75;Reinhardtius hippoglossoides;0.5
384;Grand_Banks_of_Newfoundland_105;G. Halibut Juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Reinhardtius;0.75;Reinhardtius hippoglossoides;0.5
385;Grand_Banks_of_Newfoundland_105;Greenland cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus ogac;0.0
386;Grand_Banks_of_Newfoundland_105;Grey seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Halichoerus;1.0;Halichoerus grypus;0.75
387;Grand_Banks_of_Newfoundland_105;Harp Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Pagophilus;1.0;Pagophilus groenlandicus;0.75
388;Grand_Banks_of_Newfoundland_105;Herring;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Clupea;1.0;Clupea harengus;0.75
389;Grand_Banks_of_Newfoundland_105;Hooded Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Cystophora;0.75;Cystophora cristata;0.325
390;Grand_Banks_of_Newfoundland_105;Juv. Dem. Pisc (- 40cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.75;morhua;0.25
391;Grand_Banks_of_Newfoundland_105;L. Dem. Pisc (+40 cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.75;morhua;0.25
392;Grand_Banks_of_Newfoundland_105;L.Dem.Feeders (+ 30cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Gadidae;0.5;Melanogrammus;0.5;aeglefinus;0.25
393;Grand_Banks_of_Newfoundland_105;L.Zooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.5;Calanus;0.5;Calanus finmarchicus;0.2375
394;Grand_Banks_of_Newfoundland_105;Large Crabs  +95 cm;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Cancridae;0.2;Chionoecetes;0.45;Chionoecetes opilio;0.45
395;Grand_Banks_of_Newfoundland_105;Lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Nephropidae;1.0;Homarus;1.0;Homarus americanus;0.75
396;Grand_Banks_of_Newfoundland_105;Lumpfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.75;Cyclopteridae;1.0;Cyclopterus;1.0;Cyclopterus lumpus;0.75
397;Grand_Banks_of_Newfoundland_105;O.Benthic Inver;Animalia;1.0;Echinodermata;0.325;Malacostraca;0.25;Decapoda;0.25;Nephropidae;0.25;Nephrops;0.25;Nephrops norvegicus;0.25
398;Grand_Banks_of_Newfoundland_105;O.S.Demersals;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Gadidae;0.5;Gadus;0.25;Gadus morhua;0.25
399;Grand_Banks_of_Newfoundland_105;Phytoplankton;Chromista;0.675;Bacillariophyta;0.5;Bacillariophyceae;0.5;Thalassiosirales;0.5;Thalassiosiraceae;0.5;Thalassiosira;0.5;Thalassiosira spp.;0.2
400;Grand_Banks_of_Newfoundland_105;Piscivorous Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.45;Sulidae;0.5;Morus;0.5;Morus bassanus;0.5
401;Grand_Banks_of_Newfoundland_105;Planktivorous Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.75;Laridae;0.5;Rissa;0.5;Rissa tridactyla;0.5
402;Grand_Banks_of_Newfoundland_105;Polychaetes;Animalia;1.0;Annelida;1.0;Polychaeta;1.0;;;;;;;;
403;Grand_Banks_of_Newfoundland_105;Redfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;1.0;Sebastidae;0.25;Sebastes;1.0;S. mentella;0.2
404;Grand_Banks_of_Newfoundland_105;S.Dem.Feeders;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.25;Pleuronectidae;0.25;Limanda;0.25;Pollachius virens;0.25
405;Grand_Banks_of_Newfoundland_105;S.Zooplankton;Animalia;0.5;Arthropoda;0.5;Copepoda;0.45;Calanoida;0.25;Paracalanidae;0.25;Pseudocalanus;0.25;Pseudocalanus spp.;0.225
406;Grand_Banks_of_Newfoundland_105;Salmon;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;1.0;Salmonidae;1.0;Salmo;1.0;Salmo salar;0.75
407;Grand_Banks_of_Newfoundland_105;Sandlance;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.44999999999999996;Ammodytidae;1.0;Ammodytes;1.0;Ammodytes americanus;0.2
408;Grand_Banks_of_Newfoundland_105;Shortfinned squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.75;Ommastrephidae;1.0;Illex;1.0;Illex illecebrosus;0.75
409;Grand_Banks_of_Newfoundland_105;Shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Pandalidae;1.0;Pandalus;1.0;Pandalus borealis;0.75
410;Grand_Banks_of_Newfoundland_105;Skates;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rajiformes;1.0;Rajidae;1.0;Raja;0.25;;
411;Grand_Banks_of_Newfoundland_105;Small Crabs  - 95 cm;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Majidae;0.05;Chionoecetes;0.75;Chionoecetes opilio;0.75
412;Grand_Banks_of_Newfoundland_105;Small Mesopelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.5;Myctophidae;0.5;Myctophum;0.25;Myctophum punctatum;0.2
413;Grand_Banks_of_Newfoundland_105;Small Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.5;Clupeidae;0.5;Mallotus;0.25;Mallotus villosus;0.25
414;Grand_Banks_of_Newfoundland_105;Transient Mackerel ( +29cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Scomber;1.0;Scomber scombrus;0.5
415;Grand_Banks_of_Newfoundland_105;Transient Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Scombriformes;0.25;Scombridae;0.5;Thunnus;0.5;Thunnus thynnus;0.25
416;Grand_Banks_of_Newfoundland_105;Walrus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Odobenidae;1.0;Odobenus;1.0;Odobenus rosmarus;0.75
417;Grand_Banks_of_Newfoundland_105;Winter flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Pseudopleuronectes;1.0;Pseudopleuronectes americanus;0.75
418;Grand_Banks_of_Newfoundland_105;Witch flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Glyptocephalus;1.0;Glyptocephalus cynoglossus;0.75
419;Grand_Banks_of_Newfoundland_105;Yellowtail Flounders;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Limanda;1.0;Limanda ferruginea;0.75
420;Gulf_of_California_450;Benthic inv.;Animalia;1.0;Multiple;0.075;;;;;;;;;;
421;Gulf_of_California_450;Callinectes sp.;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;1.0;Callinectes;1.0;Callinectes bellicosus;0.225
422;Gulf_of_California_450;Cephalopoda;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;;;;;;;
423;Gulf_of_California_450;Coastal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.225;Laridae;0.225;;;;
424;Gulf_of_California_450;Detritus;;;;;;;;;;;;;;
425;Gulf_of_California_450;Elasmobranchi (RAYS);Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.5;Myliobatidae;0.25;Myliobatis;0.25;Dasyatis pastinaca;0.075
426;Gulf_of_California_450;Elasmobranchi (SHARKS);Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;;;;;;;;
