;file_name;node;kingdom_best_all;kingdom_best_all_score;phylum_best_all;phylum_best_all_score;class_best_all;class_best_all_score;order_best_all;order_best_all_score;family_best_all;family_best_all_score;genus_best_all;genus_best_all_score;species_best_all;species_best_all_score
271;Central_Gulf_of_California_239;Sciaenidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.721875;Sciaenidae;1.0;Cynoscion;0.2375;Multiple species;0.09375
272;Central_Gulf_of_California_239;Scombridae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.740625;Scombridae;1.0;Thunnus;0.2375;Thunnus albacares;0.21875
273;Central_Gulf_of_California_239;Scorp/Triglidae;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Scorpaeniformes;0.7375;Scorpaenidae;0.33749999999999997;Scorpaena;0.09375;;
274;Central_Gulf_of_California_239;Sea birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.234375;Phalacrocoracidae;0.2375;Phalacrocorax;0.21875;Phalacrocorax penicillatus;0.203125
275;Central_Gulf_of_California_239;Sea mammals;Animalia;0.75;Chordata;0.75;Mammalia;0.75;Cetacea, Carnivora;0.171875;Delphinidae, Phocidae, Balaenopteridae;0.1675;Tursiops, Zalophus, Balaenoptera;0.165625;Multiple species;0.10625
276;Central_Gulf_of_California_239;Serranidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9874999999999999;Serranidae;1.0;Epinephelus;0.234375;Epinephelus labriformis;0.22375
277;Central_Gulf_of_California_239;Sharks / Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;0.23125;Triakidae;0.22812500000000002;Mustelus;0.23125;Mustelus henlei;0.215625
278;Central_Gulf_of_California_239;Shrimp;Animalia;0.99875;Arthropoda;0.99875;Malacostraca;0.99875;Decapoda;0.99875;Penaeidae;0.703125;;;;
279;Central_Gulf_of_California_239;Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.42500000000000004;Ommastrephidae;0.246875;Dosidicus;0.246875;Dosidicus gigas;0.246875
280;Central_Gulf_of_California_239;Stomatopods;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.5625;Stomatopoda;0.75;;;Squilla;0.20625;Squilla empusa;0.16875
281;Central_Gulf_of_California_239;Zooplankton;Animalia;0.53125;Arthropoda;0.18125;Copepoda;0.178125;Calanoida;0.175;Calanidae;0.171875;Calanus;0.159375;Calanus finmarchicus;0.046875
282;Denmark_Faroe_Islands_46;Baleen whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9874999999999999;Balaenopteridae;0.22812500000000002;Balaenoptera;0.196875;;
283;Denmark_Faroe_Islands_46;Benthos;Animalia;0.9874999999999999;Mixed (Arthropoda, Echinodermata, Mollusca, etc.);0.13437500000000002;;;;;;;;;;
284;Denmark_Faroe_Islands_46;Blue Whiting;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Micromesistius;0.9975;Micromesistius poutassou;0.748125
285;Denmark_Faroe_Islands_46;Cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.99875;Gadus morhua;0.75
286;Denmark_Faroe_Islands_46;Detritus;;;;;;;;;;;;;;
287;Denmark_Faroe_Islands_46;Greenland Halibut;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9975;Pleuronectiformes;0.9975;Pleuronectidae;0.9874999999999999;Reinhardtius;0.9975;Reinhardtius hippoglossoides;0.74625
288;Denmark_Faroe_Islands_46;Haddock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Melanogrammus;1.0;Melanogrammus aeglefinus;0.74625
289;Denmark_Faroe_Islands_46;Herring;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99625;Clupeiformes;0.9962500000000001;Clupeidae;0.99375;Clupea;0.9924999999999999;Clupea harengus;0.75
290;Denmark_Faroe_Islands_46;Lrg. Zooplankton;Animalia;0.9375;Arthropoda;0.9375;Copepoda;0.240625;Calanoida;0.49062500000000003;Calanidae;0.49062500000000003;Calanus;0.4875;Calanus finmarchicus;0.49062500000000003
291;Denmark_Faroe_Islands_46;Mackerel;Animalia;0.9975;Chordata;0.9975;Actinopterygii;0.9975;Scombriformes;0.9825;Scombridae;0.9975;Scomber;0.9975;Scomber scombrus;0.748125
292;Denmark_Faroe_Islands_46;Nekton;Animalia;1.0;Chordata;1.0;Actinopterygii;0.73625;Gadiformes;0.49875;Gadidae;0.499375;Gadus;0.4975;Gadus morhua;0.4975
293;Denmark_Faroe_Islands_46;Other deep water;Animalia;0.74875;Chordata;0.44375;Actinopterygii;0.4425;Gadiformes;0.3725;Macrouridae;0.371875;Coryphaenoides;0.18562499999999998;Coryphaenoides rupestris;0.17875
294;Denmark_Faroe_Islands_46;Other demersal fish;Animalia;0.9956250000000001;Chordata;0.9956250000000001;Actinopterygii;0.930625;Gadiformes;0.435;Gadidae;0.42249999999999993;Gadus;0.4075;Gadus morhua;0.38125000000000003
295;Denmark_Faroe_Islands_46;Other pelagics;Animalia;1.0;Chordata;0.7312500000000001;Actinopterygii;0.7124999999999999;;;;;;;;
296;Denmark_Faroe_Islands_46;Phytoplankton;Eukaryota;0.45;Bacillariophyta;0.390625;Prymnesiophyceae;0.234375;Thalassiosirales;0.234375;Phaeocystaceae;0.234375;Phaeocystis;0.24375;Phaeocystis pouchetii;0.2425
297;Denmark_Faroe_Islands_46;Redfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.975;Sebastidae;0.45999999999999996;Sebastes;1.0;Sebastes mentella;0.246875
298;Denmark_Faroe_Islands_46;Saithe;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;0.995;Pollachius;0.995;Pollachius virens;0.749375
299;Denmark_Faroe_Islands_46;Seabirds;Animalia;0.7375;Chordata;0.7375;Aves;0.7375;;;;;;;;
300;Denmark_Faroe_Islands_46;Sm. Zooplankton;Animalia;0.9375;Arthropoda;0.9375;Copepoda;0.74375;Cyclopoida;0.44375000000000003;Oithonidae;0.47500000000000003;Oithona;0.48750000000000004;Oithona similis;0.475
301;Denmark_Faroe_Islands_46;Toothed mammals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9375;;;;;;
302;Eastern_Bering_Sea_183;Adult pollock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;0.99875;Gadus;0.9806250000000001;Gadus chalcogrammus;0.744375
303;Eastern_Bering_Sea_183;Baleen whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Eschrichtiidae;0.24375;Eschrichtius;0.24375;Eschrichtius robustus;0.24375
304;Eastern_Bering_Sea_183;Beaked whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.7374999999999999;Ziphiidae;1.0;Berardius;0.23125;Berardius bairdii;0.225
305;Eastern_Bering_Sea_183;Benth. Par. feeders;Animalia;1.0;Annelida;0.2375;Polychaeta;0.23125;Canalipalpata;0.225;Cirratulidae;0.23125;Aphelochaeta;0.225;Aphelochaeta sp.;0.2
306;Eastern_Bering_Sea_183;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.234375;Ommastrephidae;0.2375;Todarodes;0.234375;Todarodes pacificus;0.21875
307;Eastern_Bering_Sea_183;Deepwater fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Moridae;0.25;Antimora;0.3125;Antimora microlepis;0.2125
308;Eastern_Bering_Sea_183;Detritus;;;;;;;;;;;;;Detritus;0.00625
309;Eastern_Bering_Sea_183;Epifauna;Animalia;1.0;Annelida;0.234375;Polychaeta;0.228125;Phyllodocida;0.228125;Nereididae;0.2375;Alitta;0.228125;Alitta virens;0.19374999999999998
310;Eastern_Bering_Sea_183;Herb. Zoops;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.49062500000000003;Calanus;0.484375;Calanus glacialis;0.215625
311;Eastern_Bering_Sea_183;Infauna;Animalia;0.75;Annelida;0.1875;Polychaeta;0.184375;Capitellida;0.18125;Capitellidae;0.184375;Capitella;0.184375;Capitella capitata;0.16875
312;Eastern_Bering_Sea_183;Jellyfish;Animalia;1.0;Cnidaria;1.0;Scyphozoa;0.7312500000000001;Semaeostomeae;0.44375;Ulmaridae;0.221875;Aurelia;0.23125;Aurelia aurita;0.234375
313;Eastern_Bering_Sea_183;Juvenile Pollock;Animalia;1.0;Chordata;1.0;Actinopterygii;0.999375;Gadiformes;0.999375;Gadidae;0.99875;Gadus;0.99;Gadus chalcogrammus;0.749375
314;Eastern_Bering_Sea_183;Large Zoops;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.45499999999999996;Euphausiacea;0.46749999999999997;Euphausiidae;0.46749999999999997;Thysanoessa;0.23125;Thysanoessa raschii;0.225
315;Eastern_Bering_Sea_183;Large flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.7093750000000001;Hippoglossus;0.48750000000000004;Hippoglossus stenolepis;0.246875
316;Eastern_Bering_Sea_183;Other demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.228125;Gadidae;0.234375;Anoplopoma;0.21875;Anoplopoma fimbria;0.21875
317;Eastern_Bering_Sea_183;Pelagics;Animalia;0.994375;Chordata;0.993125;Actinopterygii;0.99;Clupeiformes;0.24125;Clupeidae;0.240625;Clupea;0.2375;Clupea pallasii;0.24
318;Eastern_Bering_Sea_183;Phytoplankton;Chromista;0.6593749999999999;Bacillariophyta;0.48750000000000004;Coscinodiscophyceae;0.47375;Thalassiosirales;0.48625;Thalassiosiraceae;0.7206250000000001;Thalassiosira;0.476875;Thalassiosira nordenskioeldii;0.484375
319;Eastern_Bering_Sea_183;Pisc. Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.2375;Alcidae;0.246875;Uria;0.246875;Uria lomvia;0.246875
320;Eastern_Bering_Sea_183;Seals;Animalia;0.99875;Chordata;0.99875;Mammalia;0.99875;Carnivora;0.9975;Phocidae;0.984375;Phoca;0.228125;vitulina;0.234375
321;Eastern_Bering_Sea_183;Small flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.70625;Limanda;0.48750000000000004;Limanda aspera;0.240625
322;Eastern_Bering_Sea_183;Sperm whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.721875;Physeteridae;0.995;Physeter;0.995625;Physeter macrocephalus;0.75
323;Eastern_Bering_Sea_183;Steller sea lions;Animalia;0.995;Chordata;0.995;Mammalia;0.995;Carnivora;0.995;Otariidae;0.995;Eumetopias;0.995;Eumetopias jubatus;0.749375
324;Eastern_Bering_Sea_183;Toothed whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Delphinidae;0.234375;Orcinus;0.228125;Orcinus orca;0.228125
325;Eastern_Bering_Sea_183;Walrus & bearded;Animalia;0.1875;Chordata;0.1875;Mammalia;0.1875;Carnivora;0.1875;Odobenidae, Phocidae;0.15000000000000002;Odobenus, Erignathus;0.15000000000000002;rosmarus, barbatus;0.11875
326;Galapagos_Floreana_Rocky_Reef_48;Anemones;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.743125;Actiniaria;1.0;;;;;;
327;Galapagos_Floreana_Rocky_Reef_48;Asteroids;Animalia;1.0;Echinodermata;1.0;Asteroidea;1.0;Forcipulatida;0.225;Heliasteridae;0.234375;Heliaster;0.2375;helianthus;0.19187500000000002
328;Galapagos_Floreana_Rocky_Reef_48;Bacalao;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.721875;Serranidae;0.7125;Mycteroperca;0.464375;Mycteroperca olfax;0.228125
329;Galapagos_Floreana_Rocky_Reef_48;Benthic algae;Plantae;0.33125000000000004;Chlorophyta;0.240625;Ulvophyceae;0.240625;Ulvales, Fucales, Corallinales;0.20937499999999998;Ulvaceae;0.2375;Ulva;0.240625;Ulva lactuca;0.221875
330;Galapagos_Floreana_Rocky_Reef_48;Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.2375;Sulidae;0.5;Sula;0.25;Sula nebouxii;0.246875
331;Galapagos_Floreana_Rocky_Reef_48;Carnivorous zooplankton;Animalia;1.0;Chaetognatha;0.47500000000000003;Copepoda;0.4625000000000001;Aphragmophora;0.45625;Sagittidae;0.47500000000000003;Sagitta;0.228125;Sagitta sp.;0.2
332;Galapagos_Floreana_Rocky_Reef_48;Chitons;Animalia;1.0;Mollusca;1.0;Polyplacophora;1.0;Chitonida;0.23875000000000002;Acanthopleuridae;0.228125;Acanthopleura;0.228125;Acanthopleura echinata;0.210625
333;Galapagos_Floreana_Rocky_Reef_48;Detritivorous fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.69375;Acanthuridae;0.246875;Kyphosus;0.24375;Kyphosus elegans;0.228125
334;Galapagos_Floreana_Rocky_Reef_48;Detritus;;;;;;;;;;;;;;
335;Galapagos_Floreana_Rocky_Reef_48;Eucidaris urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Cidaroida;0.5;Cidaridae;0.6875;Eucidaris;0.93125;Eucidaris thouarsii;0.234375
336;Galapagos_Floreana_Rocky_Reef_48;Filter + suspension feeders;Animalia;0.7375;Mollusca;0.175;Bivalvia;0.175;Multiple;0.10625;Multiple;0.10625;Multiple;0.096875;Multiple;0.095
337;Galapagos_Floreana_Rocky_Reef_48;Herbivorous zooplankton;Animalia;1.0;Arthropoda;0.7093749999999999;Copepoda;0.48625;Calanoida;0.48625;Calanidae;0.234375;Calanus;0.421875;Calanus finmarchicus;0.109375
338;Galapagos_Floreana_Rocky_Reef_48;Hexaplex gastropod;Animalia;0.75;Mollusca;0.75;Gastropoda;0.75;Neogastropoda;0.725;Muricidae;0.75;Hexaplex;0.75;Hexaplex sp.;0.14375
339;Galapagos_Floreana_Rocky_Reef_48;Large benthic invertebrate eaters;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.46875;Epinephelidae;0.48125;Octopus;0.2125;Octopus spp.;0.184375
340;Galapagos_Floreana_Rocky_Reef_48;Lytechinus urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.995;Toxopneustidae;0.9375;Lytechinus;0.9499999999999998;Lytechinus semituberculatus;0.24375
341;Galapagos_Floreana_Rocky_Reef_48;Marine iguana;Animalia;0.998125;Chordata;0.999375;Reptilia;0.999375;Squamata;0.999375;Iguanidae;0.995;Amblyrhynchus;0.999375;Amblyrhynchus cristatus;0.75
342;Galapagos_Floreana_Rocky_Reef_48;Microphytobenthos;Chromista;0.6749999999999999;Bacillariophyta;0.48750000000000004;Bacillariophyceae;0.48125;Naviculales;0.22499999999999998;Naviculaceae;0.221875;Navicula;0.21875;;
343;Galapagos_Floreana_Rocky_Reef_48;Non-commercial reef predators;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45625;Serranidae;0.471875;Scorpaena;0.240625;mystes;0.215625
344;Galapagos_Floreana_Rocky_Reef_48;Octopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;1.0;Octopodidae;0.49375;Octopus;0.684375;vulgaris;0.15625
345;Galapagos_Floreana_Rocky_Reef_48;Omnivorous reef fishes;Animalia;0.9375;Chordata;0.9375;Actinopterygii;0.931875;Labriformes;0.47750000000000004;Labridae;0.5;Thalassoma;0.24375;lucasanum;0.2325
346;Galapagos_Floreana_Rocky_Reef_48;Other commercial reef predators;Animalia;0.9375;Chordata;0.9375;Actinopterygii;0.9375;Perciformes;0.7375;Lutjanidae;0.5;Lutjanus;0.5;Lutjanus argentiventris;0.246875
347;Galapagos_Floreana_Rocky_Reef_48;Other herbivorous fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.73125;Acanthuridae;0.2375;Kyphosus;0.228125;Kyphosus elegans;0.20625
348;Galapagos_Floreana_Rocky_Reef_48;Other sea cucumbers;Animalia;0.8718750000000001;Echinodermata;0.8718750000000001;Holothuroidea;0.8718750000000001;Aspidochirotida;0.225;Holothuriidae;0.41062499999999996;Holothuria;0.41125;Holothuria atra;0.125
349;Galapagos_Floreana_Rocky_Reef_48;Other urchins;Animalia;1.0;Echinodermata;1.0;Echinoidea;0.998125;Cidaroida;0.22312500000000002;Cidaridae;0.24125;Eucidaris;0.2375;Eucidaris galapagensis;0.220625
350;Galapagos_Floreana_Rocky_Reef_48;Parrotfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.73125;Scaridae;0.9874999999999999;Scarus;0.740625;Scarus ghobban;0.19374999999999998
351;Galapagos_Floreana_Rocky_Reef_48;Pelagic planktivores;Animalia;0.9375;Chordata;0.9375;Actinopterygii;0.9375;Clupeiformes;0.5;Clupeidae;0.5;Sardinops;0.5;Sardinops sagax;0.246875
352;Galapagos_Floreana_Rocky_Reef_48;Pelagic predators;Animalia;1.0;Chordata;1.0;Actinopterygii;0.7475;Scombriformes;0.49375;Scombridae;0.49875;Thunnus;0.4975;Thunnus albacares;0.5
353;Galapagos_Floreana_Rocky_Reef_48;Pepino sea cucumber;Animalia;0.9375;Echinodermata;0.9375;Holothuroidea;0.9375;Holothuriida;0.45;Stichopodidae;0.5;Isostichopus;0.475;Isostichopus fuscus;0.25
354;Galapagos_Floreana_Rocky_Reef_48;Phytoplankton;Eukaryota;0.23125;Ochrophyta;0.2375;Bacillariophyceae;0.2375;Thalassiosirales;0.24375;Thalassiosiraceae;0.24375;Thalassiosira;0.471875;Thalassiosira pseudonana;0.22499999999999998
355;Galapagos_Floreana_Rocky_Reef_48;Planktivorous reef fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.975;Pomacentridae;1.0;Chromis;0.5;Chromis atrilobata;0.246875
356;Galapagos_Floreana_Rocky_Reef_48;Sea lions;Animalia;0.9971875;Chordata;0.9971875;Mammalia;0.995;Carnivora;0.995;Otariidae;0.9937499999999999;Zalophus;0.9924999999999999;Zalophus wollebaeki;0.5
357;Galapagos_Floreana_Rocky_Reef_48;Sea turtles;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;1.0;Chelonia;0.71875;Chelonia mydas;0.5
358;Galapagos_Floreana_Rocky_Reef_48;Sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;0.46249999999999997;Carcharhinidae;0.225;;;;
359;Galapagos_Floreana_Rocky_Reef_48;Shrimps and small crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;;;;;;
360;Galapagos_Floreana_Rocky_Reef_48;Slipper lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Scyllaridae;0.75;Scyllarides;0.7125;pacificus;0.0875
361;Galapagos_Floreana_Rocky_Reef_48;Small benthic invertebrate eaters;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45937500000000003;Labridae;0.4875;Halichoeres;0.2375;dispilus;0.209375
362;Galapagos_Floreana_Rocky_Reef_48;Small crustaceans;Animalia;0.9931249999999999;Arthropoda;0.9931249999999999;Malacostraca;0.23124999999999998;Multiple;0.1375;Multiple;0.11875;Multiple;0.10625000000000001;Multiple;0.103125
363;Galapagos_Floreana_Rocky_Reef_48;Small gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Littorinimorpha;0.21250000000000002;Tegulidae;0.234375;Tegula;0.23124999999999998;Tegula atra;0.15000000000000002
364;Galapagos_Floreana_Rocky_Reef_48;Spiny lobsters;Animalia;0.9975;Arthropoda;0.9975;Malacostraca;0.995;Decapoda;0.995;Palinuridae;0.995;Panulirus;0.995;penicillatus;0.20124999999999998
365;Galapagos_Floreana_Rocky_Reef_48;Stony corals;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.75;Scleractinia;1.0;Poritidae;0.24375;Porites;0.240625;Porites lobata;0.228125
366;Galapagos_Floreana_Rocky_Reef_48;Toothed cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;Delphinidae;0.5;Tursiops;0.478125;Tursiops truncatus;0.228125
367;Galapagos_Floreana_Rocky_Reef_48;Tripneustes urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.740625;Toxopneustidae;0.97125;Tripneustes;1.0;Tripneustes depressus;0.7375
368;Galapagos_Floreana_Rocky_Reef_48;Worms and ophioroids;Animalia;1.0;Annelida, Echinodermata;0.2375;Polychaeta, Ophiuroidea;0.23625;;;;;;;;
369;Grand_Banks_of_Newfoundland_105;Aplaice +35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.99875;Hippoglossoides;0.995;Hippoglossoides platessoides;0.75
370;Grand_Banks_of_Newfoundland_105;Aplaice<=35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Hippoglossoides;0.994375;Hippoglossoides platessoides;0.7475
371;Grand_Banks_of_Newfoundland_105;Arctic Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.726875;Gonatidae;1.0;Gonatus;0.96875;Gonatus fabricii;0.653125
372;Grand_Banks_of_Newfoundland_105;Arctic cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Boreogadus;0.75;Boreogadus saida;0.73125
373;Grand_Banks_of_Newfoundland_105;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;;;;;;;;
374;Grand_Banks_of_Newfoundland_105;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;0.74125;Osmeridae;0.9775;Mallotus;0.9925;Mallotus villosus;0.75
375;Grand_Banks_of_Newfoundland_105;Cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.975;;;;;;
376;Grand_Banks_of_Newfoundland_105;Cod  <40 cm;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Gadiformes;0.75;Gadidae;0.75;Gadus;0.74625;Gadus morhua;0.740625
377;Grand_Banks_of_Newfoundland_105;Cod + 40cm;Animalia;1.0;Chordata;0.99875;Actinopterygii;0.9975;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus morhua;1.0
378;Grand_Banks_of_Newfoundland_105;Cod <40 cm;Animalia;0.5;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.5;Gadidae;0.5;Gadus;0.5;morhua;0.22812500000000002
379;Grand_Banks_of_Newfoundland_105;Detritus;;;;;;;;;;;;;;
380;Grand_Banks_of_Newfoundland_105;Dogfish;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Squaliformes;0.998125;Squalidae;1.0;Squalus;1.0;Squalus acanthias;0.74
381;Grand_Banks_of_Newfoundland_105;Ducks;Animalia;0.995;Chordata;0.995;Aves;0.995;Anseriformes;0.995;Anatidae;0.9925;Anas;0.24125;Anas platyrhynchos;0.23125
382;Grand_Banks_of_Newfoundland_105;Echinoderms;Animalia;0.7475;Echinodermata;0.7475;;;;;;;;;;
383;Grand_Banks_of_Newfoundland_105;G. Halibut +65cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Reinhardtius;0.75;Reinhardtius hippoglossoides;0.5
384;Grand_Banks_of_Newfoundland_105;G. Halibut Juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.971875;Reinhardtius;0.75;Reinhardtius hippoglossoides;0.5
385;Grand_Banks_of_Newfoundland_105;Greenland cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.995;Gadidae;0.995;Gadus;0.9925;Gadus ogac;0.5531250000000001
386;Grand_Banks_of_Newfoundland_105;Grey seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Halichoerus;1.0;Halichoerus grypus;0.75
387;Grand_Banks_of_Newfoundland_105;Harp Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;0.999375;Pagophilus;0.99875;Pagophilus groenlandicus;0.748125
388;Grand_Banks_of_Newfoundland_105;Herring;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.999375;Clupeidae;0.99875;Clupea;0.9968750000000001;Clupea harengus;0.744375
389;Grand_Banks_of_Newfoundland_105;Hooded Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Cystophora;0.740625;Cystophora cristata;0.455
390;Grand_Banks_of_Newfoundland_105;Juv. Dem. Pisc (- 40cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.7300000000000001;morhua;0.246875
391;Grand_Banks_of_Newfoundland_105;L. Dem. Pisc (+40 cm);Animalia;0.99375;Chordata;0.99375;Actinopterygii;0.99375;Gadiformes;0.99375;Gadidae;0.99375;Gadus;0.73125;morhua;0.23875
392;Grand_Banks_of_Newfoundland_105;L.Dem.Feeders (+ 30cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Gadidae;0.5;Melanogrammus;0.5;aeglefinus;0.24375
393;Grand_Banks_of_Newfoundland_105;L.Zooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.5;Calanus;0.5;Calanus finmarchicus;0.234375
394;Grand_Banks_of_Newfoundland_105;Large Crabs  +95 cm;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Oregoniidae;0.209375;Chionoecetes;0.47500000000000003;Chionoecetes opilio;0.46875
395;Grand_Banks_of_Newfoundland_105;Lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Nephropidae;0.993125;Homarus;1.0;Homarus americanus;0.75
396;Grand_Banks_of_Newfoundland_105;Lumpfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.684375;Cyclopteridae;0.96875;Cyclopterus;0.96875;Cyclopterus lumpus;0.7312500000000001
397;Grand_Banks_of_Newfoundland_105;O.Benthic Inver;Animalia;0.734375;Echinodermata;0.266875;Malacostraca;0.18625;Decapoda;0.18562499999999998;Nephropidae;0.184375;Nephrops;0.18562499999999998;Nephrops norvegicus;0.1875
398;Grand_Banks_of_Newfoundland_105;O.S.Demersals;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Gadiformes;0.373125;Gadidae;0.373125;Gadus;0.18625;Gadus morhua;0.184375
399;Grand_Banks_of_Newfoundland_105;Phytoplankton;Chromista;0.6375000000000001;Bacillariophyta;0.48750000000000004;Bacillariophyceae;0.47812499999999997;Thalassiosirales;0.484375;Thalassiosiraceae;0.48750000000000004;Thalassiosira;0.48124999999999996;Thalassiosira spp.;0.20937499999999998
400;Grand_Banks_of_Newfoundland_105;Piscivorous Birds;Animalia;0.9918750000000001;Chordata;0.9918750000000001;Aves;0.99;Suliformes;0.47125000000000006;Sulidae;0.4875;Morus;0.484375;Morus bassanus;0.48250000000000004
