;file_name;node;kingdom_best_claude;kingdom_best_claude_score;phylum_best_claude;phylum_best_claude_score;class_best_claude;class_best_claude_score;order_best_claude;order_best_claude_score;family_best_claude;family_best_claude_score;genus_best_claude;genus_best_claude_score;species_best_claude;species_best_claude_score
307;Eastern_Bering_Sea_183;Deepwater fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Moridae;0.25;Antimora;0.325;Antimora microlepis;0.225
308;Eastern_Bering_Sea_183;Detritus;;;;;;;;;;;;;;
309;Eastern_Bering_Sea_183;Epifauna;Animalia;1.0;Annelida;0.2125;Polychaeta;0.2;Phyllodocida;0.1875;Nereididae;0.225;Alitta;0.2125;Alitta virens;0.2
310;Eastern_Bering_Sea_183;Herb. Zoops;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.4625;Calanus;0.4375;Calanus glacialis;0.1875
311;Eastern_Bering_Sea_183;Infauna;;;;;;;;;;;;;;
312;Eastern_Bering_Sea_183;Jellyfish;Animalia;1.0;Cnidaria;1.0;Scyphozoa;0.675;Semaeostomeae;0.425;Ulmaridae;0.1875;Aurelia;0.2;Aurelia aurita;0.2125
313;Eastern_Bering_Sea_183;Juvenile Pollock;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus chalcogrammus;0.75
314;Eastern_Bering_Sea_183;Large Zoops;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.32499999999999996;Euphausiacea;0.375;Euphausiidae;0.375;Calanus, Metridia, Thysanoessa, Euphausia;0.2375;C. marshallae, C. glacialis, M. pacifica, T. raschii, E. pacifica;0.2375
315;Eastern_Bering_Sea_183;Large flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.75;Hippoglossus;0.45;Hippoglossus stenolepis;0.2375
316;Eastern_Bering_Sea_183;Other demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes, Pleuronectiformes, Scorpaeniformes;0.225;Gadidae, Pleuronectidae, Sebastidae;0.2125;Gadus, Theragra, Hippoglossoides, Pleuronectes, Sebastes, Anoplopoma;0.2;macrocephalus, chalcogramma, elassodon, quadrituberculatus, spp., fimbria;0.1875
317;Eastern_Bering_Sea_183;Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.225;Clupeidae;0.225;Clupea;0.2125;Clupea pallasii;0.225
318;Eastern_Bering_Sea_183;Phytoplankton;Chromista;0.5249999999999999;Bacillariophyta;0.45;Coscinodiscophyceae;0.4;Thalassiosirales;0.45;Thalassiosiraceae;0.675;Thalassiosira;0.425;Thalassiosira nordenskioeldii;0.45
319;Eastern_Bering_Sea_183;Pisc. Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.225;Alcidae;0.2375;Uria;0.2375;Uria lomvia;0.2375
320;Eastern_Bering_Sea_183;Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Phoca;0.175;vitulina;0.2
321;Eastern_Bering_Sea_183;Small flatfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.75;Limanda;0.45;Limanda aspera;0.2125
322;Eastern_Bering_Sea_183;Sperm whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.75;Physeteridae;1.0;Physeter;1.0;Physeter macrocephalus;0.75
323;Eastern_Bering_Sea_183;Steller sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Eumetopias;1.0;Eumetopias jubatus;0.75
324;Eastern_Bering_Sea_183;Toothed whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Physeteridae, Monodontidae, Delphinidae;0.225;Orcinus;0.175;Orcinus orca;0.175
325;Eastern_Bering_Sea_183;Walrus & bearded;;;;;;;;;;;;;;
326;Galapagos_Floreana_Rocky_Reef_48;Anemones;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.75;Actiniaria;1.0;;;;;;
327;Galapagos_Floreana_Rocky_Reef_48;Asteroids;Animalia;1.0;Echinodermata;1.0;Asteroidea;1.0;Forcipulatida;0.2;Heliasteridae;0.225;Heliaster;0.2375;helianthus;0.23
328;Galapagos_Floreana_Rocky_Reef_48;Bacalao;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.675;Serranidae;0.675;Mycteroperca;0.425;Mycteroperca olfax;0.2125
329;Galapagos_Floreana_Rocky_Reef_48;Benthic algae;Plantae;0.675;Chlorophyta;0.225;Ulvophyceae;0.225;Ulvales, Fucales, Corallinales;0.2;Ulvaceae;0.225;Ulva;0.225;Ulva lactuca;0.2
330;Galapagos_Floreana_Rocky_Reef_48;Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.225;Sulidae;0.5;Sula;0.25;Sula nebouxii;0.2375
331;Galapagos_Floreana_Rocky_Reef_48;Carnivorous zooplankton;Animalia;1.0;Chaetognatha;0.45;Copepoda;0.45;Aphragmophora;0.4;Sagittidae;0.45;Acanthocalanus;0.22;Acanthocalanus robustus;0.2125
332;Galapagos_Floreana_Rocky_Reef_48;Chitons;Animalia;1.0;Mollusca;1.0;Polyplacophora;1.0;Chitonida;0.225;Acanthopleuridae;0.2125;Acanthopleura;0.2;Acanthopleura echinata;0.1875
333;Galapagos_Floreana_Rocky_Reef_48;Detritivorous fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Acanthuridae;0.2375;Kyphosus;0.225;Kyphosus elegans;0.2125
334;Galapagos_Floreana_Rocky_Reef_48;Detritus;;;;;;;;;;;;;;
335;Galapagos_Floreana_Rocky_Reef_48;Eucidaris urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Cidaroida;0.5;Cidaridae;0.625;Eucidaris;0.8500000000000001;Eucidaris thouarsii;0.2375
336;Galapagos_Floreana_Rocky_Reef_48;Filter + suspension feeders;;;;;;;;;;;;;;
337;Galapagos_Floreana_Rocky_Reef_48;Herbivorous zooplankton;Animalia;1.0;Arthropoda;0.6875;Copepoda;0.45;Calanoida;0.45;Calanidae;0.2125;Calanus;0.3875;Calanus finmarchicus;0.1
338;Galapagos_Floreana_Rocky_Reef_48;Hexaplex gastropod;;;;;;;;;;;;;;
339;Galapagos_Floreana_Rocky_Reef_48;Large benthic invertebrate eaters;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.425;Epinephelidae;0.45;Octopus;0.2125;Octopus spp.;0.15
340;Galapagos_Floreana_Rocky_Reef_48;Lytechinus urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;1.0;Toxopneustidae;1.0;Lytechinus;0.8500000000000001;Lytechinus semituberculatus;0.25
341;Galapagos_Floreana_Rocky_Reef_48;Marine iguana;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Squamata;1.0;Iguanidae;1.0;Amblyrhynchus;1.0;Amblyrhynchus cristatus;0.75
342;Galapagos_Floreana_Rocky_Reef_48;Microphytobenthos;Chromista;0.5249999999999999;Bacillariophyta;0.45;Bacillariophyceae;0.45;Naviculales;0.2125;Naviculaceae;0.2125;Navicula;0.2;;
343;Galapagos_Floreana_Rocky_Reef_48;Non-commercial reef predators;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.375;Serranidae;0.4125;Cephalopholis;0.225;Cephalopholis fulva;0.23
344;Galapagos_Floreana_Rocky_Reef_48;Octopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;1.0;Octopodidae;0.5;Octopus;0.5249999999999999;vulgaris;0.075
345;Galapagos_Floreana_Rocky_Reef_48;Omnivorous reef fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.45;Labridae;0.5;Thalassoma;0.2375;lucasanum;0.23
346;Galapagos_Floreana_Rocky_Reef_48;Other commercial reef predators;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Lutjanidae;0.5;Lutjanus;0.5;Lutjanus argentiventris;0.2375
347;Galapagos_Floreana_Rocky_Reef_48;Other herbivorous fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Acanthuridae, Scaridae, Pomacentridae;0.225;Acanthurus, Scarus, Sparisoma;0.2;Kyphosus elegans;0.15
348;Galapagos_Floreana_Rocky_Reef_48;Other sea cucumbers;Animalia;1.0;Echinodermata;1.0;Holothuroidea;1.0;Aspidochirotida;0.25;Holothuriidae;0.425;Holothuria;0.45;Holothuria atra;0.1875
349;Galapagos_Floreana_Rocky_Reef_48;Other urchins;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.225;Echinometridae;0.2375;Echinometra;0.225;Eucidaris galapagensis;0.1875
350;Galapagos_Floreana_Rocky_Reef_48;Parrotfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.75;Scaridae;1.0;Scarus;0.75;Scarus ghobban;0.175
351;Galapagos_Floreana_Rocky_Reef_48;Pelagic planktivores;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.5;Clupeidae;0.5;Sardinops;0.5;Sardinops sagax;0.25
352;Galapagos_Floreana_Rocky_Reef_48;Pelagic predators;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Scombriformes;0.5;Scombridae;0.5;Thunnus;0.5;Thunnus albacares;0.5
353;Galapagos_Floreana_Rocky_Reef_48;Pepino sea cucumber;Animalia;1.0;Echinodermata;1.0;Holothuroidea;1.0;Holothuriida;0.5;Stichopodidae;0.5;Isostichopus;0.5;Isostichopus fuscus;0.25
354;Galapagos_Floreana_Rocky_Reef_48;Phytoplankton;Eukaryota;0.2125;Bacillariophyta, Dinophyta, Chlorophyta;0.225;Bacillariophyceae;0.225;Thalassiosirales;0.2375;Thalassiosiraceae;0.2375;Thalassiosira;0.425;Thalassiosira pseudonana;0.2125
355;Galapagos_Floreana_Rocky_Reef_48;Planktivorous reef fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Pomacentridae;1.0;Chromis;0.5;Chromis atrilobata;0.25
356;Galapagos_Floreana_Rocky_Reef_48;Sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;1.0;Zalophus;1.0;Zalophus wollebaeki;0.5
357;Galapagos_Floreana_Rocky_Reef_48;Sea turtles;Animalia;1.0;Chordata;1.0;Reptilia;1.0;Testudines;1.0;Cheloniidae;1.0;Chelonia;0.625;Chelonia mydas;0.5
358;Galapagos_Floreana_Rocky_Reef_48;Sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;0.425;Carcharhinidae;0.1875;;;;
359;Galapagos_Floreana_Rocky_Reef_48;Shrimps and small crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;;;;;;
360;Galapagos_Floreana_Rocky_Reef_48;Slipper lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Scyllaridae;0.75;Scyllarides;0.675;pacificus;0.15
361;Galapagos_Floreana_Rocky_Reef_48;Small benthic invertebrate eaters;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45;Labridae;0.475;Halichoeres;0.2125;dispilus;0.225
362;Galapagos_Floreana_Rocky_Reef_48;Small crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.225;Multiple;0.075;Multiple;0.05;Multiple;0.025;Multiple;0.025
363;Galapagos_Floreana_Rocky_Reef_48;Small gastropods;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Trochida;0.2125;Tegulidae;0.225;Tegula;0.2125;Tegula atra;0.2
364;Galapagos_Floreana_Rocky_Reef_48;Spiny lobsters;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Palinuridae;1.0;Panulirus;1.0;penicillatus;0.075
365;Galapagos_Floreana_Rocky_Reef_48;Stony corals;Animalia;1.0;Cnidaria;1.0;Anthozoa;0.75;Scleractinia;1.0;Poritidae;0.225;Porites;0.2125;Porites lobata;0.1875
366;Galapagos_Floreana_Rocky_Reef_48;Toothed cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;Delphinidae;0.5;Tursiops;0.42500000000000004;Tursiops truncatus;0.175
367;Galapagos_Floreana_Rocky_Reef_48;Tripneustes urchin;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.75;Toxopneustidae;1.0;Tripneustes;1.0;Tripneustes depressus;0.75
368;Galapagos_Floreana_Rocky_Reef_48;Worms and ophioroids;Animalia;1.0;Annelida, Echinodermata;0.225;Polychaeta, Ophiuroidea;0.22;;;;;;;;
369;Grand_Banks_of_Newfoundland_105;Aplaice +35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Hippoglossoides;1.0;Hippoglossoides platessoides;0.75
370;Grand_Banks_of_Newfoundland_105;Aplaice<=35cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Hippoglossoides;1.0;Hippoglossoides platessoides;0.75
371;Grand_Banks_of_Newfoundland_105;Arctic Squid;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.675;Gonatidae;1.0;Gonatus;1.0;Gonatus fabricii;0.6125
372;Grand_Banks_of_Newfoundland_105;Arctic cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Boreogadus;0.75;Boreogadus saida;0.75
373;Grand_Banks_of_Newfoundland_105;Bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;;;;;;;;
374;Grand_Banks_of_Newfoundland_105;Capelin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Osmeriformes;0.75;Osmeridae;1.0;Mallotus;1.0;Mallotus villosus;0.75
375;Grand_Banks_of_Newfoundland_105;Cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;;;;;;
376;Grand_Banks_of_Newfoundland_105;Cod  <40 cm;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Gadiformes;0.75;Gadidae;0.75;Gadus;0.75;Gadus morhua;0.75
377;Grand_Banks_of_Newfoundland_105;Cod + 40cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus morhua;1.0
378;Grand_Banks_of_Newfoundland_105;Cod <40 cm;Animalia;0.5;Chordata;0.5;Actinopterygii;0.5;Gadiformes;0.5;Gadidae;0.5;Gadus;0.5;morhua;0.2375
379;Grand_Banks_of_Newfoundland_105;Detritus;;;;;;;;;;;;;;
380;Grand_Banks_of_Newfoundland_105;Dogfish;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Squaliformes;1.0;Squalidae;1.0;Squalus;1.0;Squalus acanthias;0.75
381;Grand_Banks_of_Newfoundland_105;Ducks;Animalia;1.0;Chordata;1.0;Aves;1.0;Anseriformes;1.0;Anatidae;1.0;Anas;0.225;Anas platyrhynchos;0.225
382;Grand_Banks_of_Newfoundland_105;Echinoderms;;;;;;;;;;;;;;
383;Grand_Banks_of_Newfoundland_105;G. Halibut +65cm;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Reinhardtius;0.75;Reinhardtius hippoglossoides;0.5
384;Grand_Banks_of_Newfoundland_105;G. Halibut Juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Reinhardtius;0.75;Reinhardtius hippoglossoides;0.5
385;Grand_Banks_of_Newfoundland_105;Greenland cod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;1.0;Gadus ogac;0.75
386;Grand_Banks_of_Newfoundland_105;Grey seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Halichoerus;1.0;Halichoerus grypus;0.75
387;Grand_Banks_of_Newfoundland_105;Harp Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Pagophilus;1.0;Pagophilus groenlandicus;0.75
388;Grand_Banks_of_Newfoundland_105;Herring;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;1.0;Clupea;1.0;Clupea harengus;0.75
389;Grand_Banks_of_Newfoundland_105;Hooded Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Cystophora;0.75;Cystophora cristata;0.5
390;Grand_Banks_of_Newfoundland_105;Juv. Dem. Pisc (- 40cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.675;morhua;0.25
391;Grand_Banks_of_Newfoundland_105;L. Dem. Pisc (+40 cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.7;morhua;0.25
392;Grand_Banks_of_Newfoundland_105;L.Dem.Feeders (+ 30cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.5;Gadidae;0.5;Melanogrammus;0.5;aeglefinus;0.25
393;Grand_Banks_of_Newfoundland_105;L.Zooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Calanoida;0.75;Calanidae;0.5;Calanus;0.5;Calanus finmarchicus;0.2
394;Grand_Banks_of_Newfoundland_105;Large Crabs  +95 cm;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Oregoniidae;0.2;Chionoecetes;0.45;Chionoecetes opilio;0.425
395;Grand_Banks_of_Newfoundland_105;Lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Nephropidae;1.0;Homarus;1.0;Homarus americanus;0.75
396;Grand_Banks_of_Newfoundland_105;Lumpfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.5249999999999999;Cyclopteridae;1.0;Cyclopterus;1.0;Cyclopterus lumpus;0.675
397;Grand_Banks_of_Newfoundland_105;O.Benthic Inver;;;;;;;;;;;;;;
398;Grand_Banks_of_Newfoundland_105;O.S.Demersals;;;;;;;;;;;;;;
399;Grand_Banks_of_Newfoundland_105;Phytoplankton;Chromista;0.5249999999999999;Bacillariophyta;0.45;Bacillariophyceae;0.425;Thalassiosirales;0.45;Thalassiosiraceae;0.45;Thalassiosira;0.425;Thalassiosira spp.;0.15
400;Grand_Banks_of_Newfoundland_105;Piscivorous Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.45;Sulidae;0.475;Morus;0.475;Morus bassanus;0.45
401;Grand_Banks_of_Newfoundland_105;Planktivorous Birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.75;Laridae;0.5;Rissa;0.5;Rissa tridactyla;0.5
402;Grand_Banks_of_Newfoundland_105;Polychaetes;Animalia;1.0;Annelida;1.0;Polychaeta;0.95;;;;;;;;
403;Grand_Banks_of_Newfoundland_105;Redfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;1.0;Sebastidae;0.5;Sebastes;1.0;S. mentella;0.2
404;Grand_Banks_of_Newfoundland_105;S.Dem.Feeders;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.25;Pleuronectidae;0.25;Limanda;0.25;limanda;0.25
405;Grand_Banks_of_Newfoundland_105;S.Zooplankton;Animalia;0.5;Arthropoda;0.5;Copepoda;0.5;Calanoida;0.25;Paracalanidae;0.25;Pseudocalanus;0.225;Pseudocalanus spp.;0.175
406;Grand_Banks_of_Newfoundland_105;Salmon;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;1.0;Salmonidae;1.0;Salmo;1.0;Salmo salar;0.75
407;Grand_Banks_of_Newfoundland_105;Sandlance;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.44999999999999996;Ammodytidae;1.0;Ammodytes;1.0;Ammodytes americanus;0.2125
408;Grand_Banks_of_Newfoundland_105;Shortfinned squid;;;;;;;;;;;;;;
409;Grand_Banks_of_Newfoundland_105;Shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Pandalidae;1.0;Pandalus;1.0;Pandalus borealis;0.75
410;Grand_Banks_of_Newfoundland_105;Skates;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rajiformes;1.0;Rajidae;1.0;Raja;0.15;;
411;Grand_Banks_of_Newfoundland_105;Small Crabs  - 95 cm;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Oregoniidae;0.425;Chionoecetes;0.75;Chionoecetes opilio;0.75
412;Grand_Banks_of_Newfoundland_105;Small Mesopelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.475;Myctophidae;0.475;Maurolicus, Benthosema, Protichthys, Lampanyctus;0.2;Myctophum punctatum;0.175
413;Grand_Banks_of_Newfoundland_105;Small Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.475;Clupeidae;0.475;Clupea, Sprattus, Mallotus;0.2125;Mallotus villosus;0.225
414;Grand_Banks_of_Newfoundland_105;Transient Mackerel ( +29cm);Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;1.0;Scombridae;1.0;Scomber;1.0;Scomber scombrus;0.5
415;Grand_Banks_of_Newfoundland_105;Transient Pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Scombriformes;0.175;Scombridae;0.5;Thunnus;0.5;Thunnus thynnus;0.225
416;Grand_Banks_of_Newfoundland_105;Walrus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Odobenidae;1.0;Odobenus;1.0;Odobenus rosmarus;0.75
417;Grand_Banks_of_Newfoundland_105;Winter flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Pseudopleuronectes;1.0;Pseudopleuronectes americanus;0.75
418;Grand_Banks_of_Newfoundland_105;Witch flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Glyptocephalus;1.0;Glyptocephalus cynoglossus;0.75
419;Grand_Banks_of_Newfoundland_105;Yellowtail Flounders;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Limanda;1.0;Limanda ferruginea;0.75
420;Gulf_of_California_450;Benthic inv.;Animalia;1.0;Multiple;0.075;;;;;;;;;;
421;Gulf_of_California_450;Callinectes sp.;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Portunidae;1.0;Callinectes;1.0;Callinectes bellicosus;0.2125
422;Gulf_of_California_450;Cephalopoda;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;;;;;;;
423;Gulf_of_California_450;Coastal birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.2125;Laridae;0.2;;;;
424;Gulf_of_California_450;Detritus;;;;;;;;;;;;;;
425;Gulf_of_California_450;Elasmobranchi (RAYS);Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Myliobatiformes;0.475;Myliobatidae;0.2;Myliobatis;0.175;Dasyatis pastinaca;0.1
426;Gulf_of_California_450;Elasmobranchi (SHARKS);Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;;;;;;;;
427;Gulf_of_California_450;Farfantepenaeus californiensis (ADULTS);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Farfantepenaeus;1.0;Farfantepenaeus californiensis;0.75
428;Gulf_of_California_450;Farfantepenaeus californiensis (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Penaeidae;1.0;Farfantepenaeus;0.925;californiensis;0.475
429;Gulf_of_California_450;Flat fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;0.2125;Paralichthys;0.2;Paralichthys californicus;0.1875
430;Gulf_of_California_450;Haemulidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Haemulidae;1.0;Orthopristis;0.075;reddingi;0.0
431;Gulf_of_California_450;Litopenaeus stylirostris (ADULTS);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;1.0;Litopenaeus;1.0;Litopenaeus stylirostris;0.75
432;Gulf_of_California_450;Litopenaeus stylirostris (JUVENILES);Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Penaeidae;1.0;Litopenaeus;0.925;stylirostris;0.5
433;Gulf_of_California_450;Macrophytes;Plantae;0.35;Tracheophyta;0.4;Liliopsida;0.375;Alismatales;0.4;Zosteraceae;0.225;Macrocystis, Eisenia, Gelidium, Gracilaria, Ulva;0.225;Zostera marina;0.2375
434;Gulf_of_California_450;Marine birds;;;;;;;;;;;;;;
435;Gulf_of_California_450;Merluccidae;;;;;;;;;;;;;;
436;Gulf_of_California_450;Mojarras;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Gerreidae;1.0;Diapterus;0.2;;
437;Gulf_of_California_450;Myctophidos;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;1.0;Myctophidae;1.0;Benthosema;0.2125;Benthosema panamense;0.195
438;Gulf_of_California_450;Mysticeti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;;;;;;
439;Gulf_of_California_450;Odontoceti;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;1.0;;;;;;
440;Gulf_of_California_450;Other fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;;;;;;;;
441;Gulf_of_California_450;Phocoena sinus;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.5;Phocoenidae;1.0;Phocoena;1.0;Phocoena sinus;0.75
442;Gulf_of_California_450;Phytoplankton;Chromista;0.5249999999999999;Bacillariophyta;0.45;Bacillariophyceae;0.45;Thalassiosirales;0.675;Thalassiosiraceae;0.675;Thalassiosira;0.425;Thalassiosira pseudonana;0.425
443;Gulf_of_California_450;Polychaeta;;;;;;;;;;;;;;
444;Gulf_of_California_450;Rhinobatidae;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Rhinopristiformes;0.7124999999999999;Rhinobatidae;1.0;Rhinobatos;0.2125;;
445;Gulf_of_California_450;Sciaenidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.75;Sciaenidae;1.0;Cynoscion;0.175;;
446;Gulf_of_California_450;Serranidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Serranidae;1.0;Epinephelus;0.175;;
447;Gulf_of_California_450;Sicyonia penicillata;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.75;Sicyoniidae;1.0;Sicyonia;1.0;penicillata;0.5
448;Gulf_of_California_450;Small pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.5;Sardinops;0.5;sagax;0.25
449;Gulf_of_California_450;Stomatopoda;;;;;;;;;;;;;;
