;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
298;Pollachius virens;Pollachius virens;126441.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Pollachius;Pollachius virens;Denmark_Faroe_Islands_46;Saithe
299;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Denmark_Faroe_Islands_46;Seabirds
300;Oithona similis;Oithona similis;106656.0;Species;accepted;Animalia;Arthropoda;Copepoda;Cyclopoida;Oithonidae;Oithona;Oithona similis;Denmark_Faroe_Islands_46;Sm. Zooplankton
301;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Denmark_Faroe_Islands_46;Toothed mammals
302;Gadus chalcogrammus;Gadus chalcogrammus;300735.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Eastern_Bering_Sea_183;Adult pollock
303;Eschrichtius robustus;Eschrichtius robustus;137112.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Eschrichtiidae;Eschrichtius;Eschrichtius robustus;Eastern_Bering_Sea_183;Baleen whales
304;Berardius bairdii;Berardius bairdii;242608.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Ziphiidae;Berardius;Berardius bairdii;Eastern_Bering_Sea_183;Beaked whales
305;Deposit feeders (mixed benthic taxa);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Eastern_Bering_Sea_183;Benth. Par. feeders
306;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Eastern_Bering_Sea_183;Cephalopods
307;Gadiformes;Gadiformes;10313.0;Order;accepted;Animalia;Chordata;Teleostei;Gadiformes;None;None;Nan;Eastern_Bering_Sea_183;Deepwater fish
308;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Eastern_Bering_Sea_183;Detritus
309;Epifauna (mixed epibenthic taxa);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Eastern_Bering_Sea_183;Epifauna
310;Calanus glacialis;Calanus glacialis;104465.0;Species;accepted;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus glacialis;Eastern_Bering_Sea_183;Herb. Zoops
311;Infauna (mixed infaunal animals);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Eastern_Bering_Sea_183;Infauna
312;Scyphozoa;Scyphozoa;135220.0;Class;accepted;Animalia;Cnidaria;Scyphozoa;None;None;None;Nan;Eastern_Bering_Sea_183;Jellyfish
313;Gadus chalcogrammus;Gadus chalcogrammus;300735.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Eastern_Bering_Sea_183;Juvenile Pollock
314;Thysanoessa raschii;Thysanoessa raschii;110711.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Thysanoessa;Thysanoessa raschii;Eastern_Bering_Sea_183;Large Zoops
315;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;Eastern_Bering_Sea_183;Large flatfish
316;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Eastern_Bering_Sea_183;Other demersal fish
317;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Eastern_Bering_Sea_183;Pelagics
318;Thalassiosira nordenskioeldii;Thalassiosira nordenskioeldii;148931.0;Species;accepted;Chromista;Heterokontophyta;Bacillariophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira nordenskioeldii;Eastern_Bering_Sea_183;Phytoplankton
319;Uria lomvia;Uria lomvia;137134.0;Species;accepted;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Uria;Uria lomvia;Eastern_Bering_Sea_183;Pisc. Birds
320;Phocidae;Phocidae;136976.0;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;None;Nan;Eastern_Bering_Sea_183;Seals
321;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;Eastern_Bering_Sea_183;Small flatfish
322;Physeter macrocephalus;Physeter macrocephalus;137119.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Physeteridae;Physeter;Physeter macrocephalus;Eastern_Bering_Sea_183;Sperm whales
323;Eumetopias jubatus;Eumetopias jubatus;254999.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Eumetopias;Eumetopias jubatus;Eastern_Bering_Sea_183;Steller sea lions
324;Orcinus orca;Orcinus orca;137102.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Orcinus;Orcinus orca;Eastern_Bering_Sea_183;Toothed whales
325;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Eastern_Bering_Sea_183;Walrus & bearded
326;Actiniaria;Actiniaria;1360.0;Order;accepted;Animalia;Cnidaria;Hexacorallia;Actiniaria;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Anemones
327;Heliaster helianthus;Heliaster helianthus;255073.0;Species;accepted;Animalia;Echinodermata;Asteroidea;Forcipulatida;Heliasteridae;Heliaster;Heliaster helianthus;Galapagos_Floreana_Rocky_Reef_48;Asteroids
328;Gadidae;Gadidae;125469.0;Family;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Bacalao
329;Macroalgae (mixed: Phaeophyceae/Rhodophyta/Chlorophyta);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Benthic algae
330;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Birds
331;Sagitta;Sagitta;105410.0;Genus;accepted;Animalia;Chaetognatha;Sagittoidea;Aphragmophora;Sagittidae;Sagitta;Nan;Galapagos_Floreana_Rocky_Reef_48;Carnivorous zooplankton
332;Polyplacophora;Polyplacophora;55.0;Class;accepted;Animalia;Mollusca;Polyplacophora;None;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Chitons
333;Kyphosus elegans;Kyphosus elegans;273521.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus elegans;Galapagos_Floreana_Rocky_Reef_48;Detritivorous fish
334;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Detritus
335;Eucidaris thouarsii;Eucidaris thouarsii;513266.0;Species;accepted;Animalia;Echinodermata;Echinoidea;Cidaroida;Cidaridae;Eucidaris;Eucidaris thouarsii;Galapagos_Floreana_Rocky_Reef_48;Eucidaris urchin
336;Porifera spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Filter + suspension feeders
337;Copepoda spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Herbivorous zooplankton
338;Hexaplex;Hexaplex;138194.0;Genus;accepted;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Hexaplex;Nan;Galapagos_Floreana_Rocky_Reef_48;Hexaplex gastropod
339;Octopus;Octopus;138268.0;Genus;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Nan;Galapagos_Floreana_Rocky_Reef_48;Large benthic invertebrate eaters
340;Lytechinus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Lytechinus urchin
341;Amblyrhynchus cristatus;Amblyrhynchus cristatus;344019.0;Species;accepted;Animalia;Chordata;None;Sauria;Iguanidae;Amblyrhynchus;Amblyrhynchus cristatus;Galapagos_Floreana_Rocky_Reef_48;Marine iguana
342;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Microphytobenthos
343;Serranidae;Serranidae;125561.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Serranidae;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Non-commercial reef predators
344;Octopoda;Octopoda;11718.0;Order;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Octopods
345;Thalassoma lucasanum;Thalassoma lucasanum;273584.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Thalassoma;Thalassoma lucasanum;Galapagos_Floreana_Rocky_Reef_48;Omnivorous reef fishes
346;Epinephelus labriformis;Epinephelus labriformis;273858.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus labriformis;Galapagos_Floreana_Rocky_Reef_48;Other commercial reef predators
347;Kyphosus elegans;Kyphosus elegans;273521.0;Species;accepted;Animalia;Chordata;Teleostei;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus elegans;Galapagos_Floreana_Rocky_Reef_48;Other herbivorous fish
348;Holothuroidea;Holothuroidea;123083.0;Class;accepted;Animalia;Echinodermata;Holothuroidea;None;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Other sea cucumbers
349;Echinoidea;Echinoidea;123082.0;Class;accepted;Animalia;Echinodermata;Echinoidea;None;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Other urchins
350;Scaridae;Scaridae;398089.0;Genus;unaccepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Scaridae;Nan;Galapagos_Floreana_Rocky_Reef_48;Parrotfishes
351;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Galapagos_Floreana_Rocky_Reef_48;Pelagic planktivores
352;Thunnus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Pelagic predators
353;Isostichopus fuscus;Isostichopus fuscus;529516.0;Species;accepted;Animalia;Echinodermata;Holothuroidea;Synallactida;Stichopodidae;Isostichopus;Isostichopus fuscus;Galapagos_Floreana_Rocky_Reef_48;Pepino sea cucumber
354;Phytoplankton (mixed: Bacillariophyta/Dinophyceae/Cyanobacteria);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Phytoplankton
355;Chromis atrilobata;Chromis atrilobata;273712.0;Species;unaccepted;Animalia;Chordata;Teleostei;Ovalentaria incertae sedis;Pomacentridae;Chromis;Chromis atrilobata;Galapagos_Floreana_Rocky_Reef_48;Planktivorous reef fish
356;Zalophus wollebaeki;Zalophus wollebaeki;255005.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus wollebaeki;Galapagos_Floreana_Rocky_Reef_48;Sea lions
357;Chelonia mydas;Chelonia mydas;137206.0;Species;accepted;Animalia;Chordata;None;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Galapagos_Floreana_Rocky_Reef_48;Sea turtles
358;Selachii;Selachii;368408.0;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Sharks
359;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Shrimps and small crabs
360;Scyllarides;Scyllarides;107061.0;Genus;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Scyllaridae;Scyllarides;Nan;Galapagos_Floreana_Rocky_Reef_48;Slipper lobster
361;Gobiidae;Gobiidae;125537.0;Family;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Small benthic invertebrate eaters
362;Crustacea (small crustaceans);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Small crustaceans
363;Gastropoda;Gastropoda;101.0;Class;accepted;Animalia;Mollusca;Gastropoda;None;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Small gastropods
364;Panulirus;Panulirus;107060.0;Genus;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;Nan;Galapagos_Floreana_Rocky_Reef_48;Spiny lobsters
365;Porites lobata;Porites lobata;207225.0;Species;accepted;Animalia;Cnidaria;Hexacorallia;Scleractinia;Poritidae;Porites;Porites lobata;Galapagos_Floreana_Rocky_Reef_48;Stony corals
366;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Galapagos_Floreana_Rocky_Reef_48;Toothed cetaceans
367;Tripneustes;Tripneustes;206063.0;Genus;accepted;Animalia;Echinodermata;Echinoidea;Camarodonta;Toxopneustidae;Tripneustes;Nan;Galapagos_Floreana_Rocky_Reef_48;Tripneustes urchin
368;"Mixed: Polychaeta; Ophiuroidea";Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Galapagos_Floreana_Rocky_Reef_48;Worms and ophioroids
369;Hippoglossoides platessoides;Hippoglossoides platessoides;127137.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides platessoides;Grand_Banks_of_Newfoundland_105;Aplaice +35cm
370;Hippoglossoides platessoides;Hippoglossoides platessoides;127137.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides platessoides;Grand_Banks_of_Newfoundland_105;Aplaice<=35cm
371;Gonatus fabricii;Gonatus fabricii;153097.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Gonatidae;Gonatus;Gonatus fabricii;Grand_Banks_of_Newfoundland_105;Arctic Squid
372;Boreogadus saida;Boreogadus saida;126433.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Boreogadus;Boreogadus saida;Grand_Banks_of_Newfoundland_105;Arctic cod
373;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Grand_Banks_of_Newfoundland_105;Bivalves
374;Mallotus villosus;Mallotus villosus;126735.0;Species;accepted;Animalia;Chordata;Teleostei;Osmeriformes;Osmeridae;Mallotus;Mallotus villosus;Grand_Banks_of_Newfoundland_105;Capelin
375;Cetacea;Cetacea;2688.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Grand_Banks_of_Newfoundland_105;Cetaceans
376;Gadus morhua;Gadus morhua;126436.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus morhua;Grand_Banks_of_Newfoundland_105;Cod  <40 cm
377;Gadus morhua;Gadus morhua;126436.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus morhua;Grand_Banks_of_Newfoundland_105;Cod + 40cm
378;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Grand_Banks_of_Newfoundland_105;Cod <40 cm
379;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Grand_Banks_of_Newfoundland_105;Detritus
380;Squalus acanthias;Squalus acanthias;105923.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;Squalus;Squalus acanthias;Grand_Banks_of_Newfoundland_105;Dogfish
381;Somateria mollissima;Somateria mollissima;137074.0;Species;accepted;Animalia;Chordata;Aves;Anseriformes;Anatidae;Somateria;Somateria mollissima;Grand_Banks_of_Newfoundland_105;Ducks
382;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Grand_Banks_of_Newfoundland_105;Echinoderms
383;Reinhardtius hippoglossoides;Reinhardtius hippoglossoides;127144.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Reinhardtius;Reinhardtius hippoglossoides;Grand_Banks_of_Newfoundland_105;G. Halibut +65cm
384;Reinhardtius hippoglossoides;Reinhardtius hippoglossoides;127144.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Reinhardtius;Reinhardtius hippoglossoides;Grand_Banks_of_Newfoundland_105;G. Halibut Juv.
385;Gadus ogac;Gadus ogac;158926.0;Species;unaccepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus ogac;Grand_Banks_of_Newfoundland_105;Greenland cod
386;Halichoerus grypus;Halichoerus grypus;137080.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Halichoerus;Halichoerus grypus;Grand_Banks_of_Newfoundland_105;Grey seals
387;Pagophilus groenlandicus;Pagophilus groenlandicus;159019.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pagophilus;Pagophilus groenlandicus;Grand_Banks_of_Newfoundland_105;Harp Seals
388;Clupea harengus;Clupea harengus;126417.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea harengus;Grand_Banks_of_Newfoundland_105;Herring
389;Cystophora cristata;Cystophora cristata;137078.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Cystophora;Cystophora cristata;Grand_Banks_of_Newfoundland_105;Hooded Seals
390;Gadus morhua;Gadus morhua;126436.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus morhua;Grand_Banks_of_Newfoundland_105;Juv. Dem. Pisc (- 40cm)
391;Gadus morhua;Gadus morhua;126436.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus morhua;Grand_Banks_of_Newfoundland_105;L. Dem. Pisc (+40 cm)
392;Melanogrammus aeglefinus;Melanogrammus aeglefinus;126437.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Melanogrammus;Melanogrammus aeglefinus;Grand_Banks_of_Newfoundland_105;L.Dem.Feeders (+ 30cm)
393;Calanus finmarchicus;Calanus finmarchicus;104464.0;Species;accepted;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus finmarchicus;Grand_Banks_of_Newfoundland_105;L.Zooplankton
394;Cancer irroratus;Cancer irroratus;459347.0;Species;misapplication;Animalia;Arthropoda;Malacostraca;Decapoda;Cancridae;Cancer;Cancer irroratus;Grand_Banks_of_Newfoundland_105;Large Crabs  +95 cm
395;Homarus americanus;Homarus americanus;156134.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Homarus;Homarus americanus;Grand_Banks_of_Newfoundland_105;Lobster
396;Cyclopterus lumpus;Cyclopterus lumpus;127214.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Cyclopteridae;Cyclopterus;Cyclopterus lumpus;Grand_Banks_of_Newfoundland_105;Lumpfish
397;Nephrops norvegicus;Nephrops norvegicus;107254.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Nephrops;Nephrops norvegicus;Grand_Banks_of_Newfoundland_105;O.Benthic Inver
398;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Grand_Banks_of_Newfoundland_105;O.S.Demersals
399;Thalassiosira spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Grand_Banks_of_Newfoundland_105;Phytoplankton
400;Morus bassanus;Morus bassanus;148776.0;Species;accepted;Animalia;Chordata;Aves;Pelecaniformes;Sulidae;Morus;Morus bassanus;Grand_Banks_of_Newfoundland_105;Piscivorous Birds
401;Rissa tridactyla;Rissa tridactyla;137156.0;Species;accepted;Animalia;Chordata;Aves;Charadriiformes;Laridae;Rissa;Rissa tridactyla;Grand_Banks_of_Newfoundland_105;Planktivorous Birds
402;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Grand_Banks_of_Newfoundland_105;Polychaetes
403;Sebastes;Sebastes;126175.0;Genus;accepted;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Nan;Grand_Banks_of_Newfoundland_105;Redfish
404;Limanda limanda;Limanda limanda;127139.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Limanda;Limanda limanda;Grand_Banks_of_Newfoundland_105;S.Dem.Feeders
405;Pseudocalanus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Grand_Banks_of_Newfoundland_105;S.Zooplankton
406;Salmo salar;Salmo salar;127186.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Salmo;Salmo salar;Grand_Banks_of_Newfoundland_105;Salmon
407;Ammodytes americanus;Ammodytes americanus;159587.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Ammodytidae;Ammodytes;Ammodytes americanus;Grand_Banks_of_Newfoundland_105;Sandlance
408;Illex illecebrosus;Illex illecebrosus;748978.0;Species;unaccepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Illex;Illex illecebrosus;Grand_Banks_of_Newfoundland_105;Shortfinned squid
409;Pandalus borealis;Pandalus borealis;107649.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Pandalidae;Pandalus;Pandalus borealis;Grand_Banks_of_Newfoundland_105;Shrimp
410;Rajidae;Rajidae;105711.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Rajiformes;Rajidae;None;Nan;Grand_Banks_of_Newfoundland_105;Skates
411;Chionoecetes opilio;Chionoecetes opilio;107315.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Oregoniidae;Chionoecetes;Chionoecetes opilio;Grand_Banks_of_Newfoundland_105;Small Crabs  - 95 cm
412;Clupea harengus;Clupea harengus;126417.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea harengus;Grand_Banks_of_Newfoundland_105;Small Mesopelagics
413;Mallotus villosus;Mallotus villosus;126735.0;Species;accepted;Animalia;Chordata;Teleostei;Osmeriformes;Osmeridae;Mallotus;Mallotus villosus;Grand_Banks_of_Newfoundland_105;Small Pelagics
414;Scomber scombrus;Scomber scombrus;127023.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber scombrus;Grand_Banks_of_Newfoundland_105;Transient Mackerel ( +29cm)
415;Thunnus thynnus;Thunnus thynnus;127029.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus thynnus;Grand_Banks_of_Newfoundland_105;Transient Pelagics
416;Odobenus rosmarus;Odobenus rosmarus;137077.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;Grand_Banks_of_Newfoundland_105;Walrus
417;Pseudopleuronectes americanus;Pseudopleuronectes americanus;158885.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus;Grand_Banks_of_Newfoundland_105;Winter flounder
418;Glyptocephalus cynoglossus;Glyptocephalus cynoglossus;127136.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Glyptocephalus;Glyptocephalus cynoglossus;Grand_Banks_of_Newfoundland_105;Witch flounder
419;Limanda ferruginea;Limanda ferruginea;158879.0;Species;unaccepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Limanda;Limanda ferruginea;Grand_Banks_of_Newfoundland_105;Yellowtail Flounders
420;Benthic invertebrata;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Benthic inv.
421;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Callinectes sp.
422;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Cephalopoda
423;Charadriiformes;Charadriiformes;2682.0;Order;accepted;Animalia;Chordata;Aves;Charadriiformes;None;None;Nan;Gulf_of_California_450;Coastal birds
424;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Detritus
425;Batoidea;Batoidea;368409.0;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Gulf_of_California_450;Elasmobranchi (RAYS)
426;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Gulf_of_California_450;Elasmobranchi (SHARKS)
427;Farfantepenaeus californiensis;Farfantepenaeus californiensis;377431.0;Species;unaccepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus californiensis;Gulf_of_California_450;Farfantepenaeus californiensis (ADULTS)
428;Farfantepenaeus californiensis;Farfantepenaeus californiensis;377431.0;Species;unaccepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus californiensis;Gulf_of_California_450;Farfantepenaeus californiensis (JUVENILES)
429;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Flat fishes
430;Haemulidae;Haemulidae;125538.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;None;Nan;Gulf_of_California_450;Haemulidae
431;Litopenaeus stylirostris;Litopenaeus stylirostris;377458.0;Species;unaccepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus stylirostris;Gulf_of_California_450;Litopenaeus stylirostris (ADULTS)
432;Litopenaeus stylirostris;Litopenaeus stylirostris;377458.0;Species;unaccepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus stylirostris;Gulf_of_California_450;Litopenaeus stylirostris (JUVENILES)
433;Ruppia maritima;Ruppia maritima;234031.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Ruppiaceae;Ruppia;Ruppia maritima;Gulf_of_California_450;Macrophytes
434;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Gulf_of_California_450;Marine birds
435;Merluccidae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Merluccidae
436;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Mojarras
437;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Gulf_of_California_450;Myctophidos
438;Mysticeti;Mysticeti;148724.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Gulf_of_California_450;Mysticeti
439;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Gulf_of_California_450;Odontoceti
440;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Gulf_of_California_450;Other fishes
